o,n,352,119
n,c,361,194
c,e,518,79
e, ,1196,121
 ,t,220,90
t,h,123,78
h,e,196,103
e,r,97,63
r,e,350,74
e, ,511,103
 ,w,197,102
w,a,332,154
a,s,333,66
s, ,498,98
 ,a,252,157
a, ,309,105
 ,c,173,91
c,a,317,125
a,t,400,76
t, ,543,103
 ,a,425,147
a,n,398,100
n,d,262,96
d, ,300,104
 ,a,226,131
a, ,446,93
 ,m,260,95
m,o,249,78
o,u,255,67
u,s,210,126
s,e,410,107
e, ,1241,115
 ,n,744,112
n,u,364,113
u,s,251,126
s,u,314,87
u,a,2592,153
a,l,139,58
l,l,275,47
l,y,827,86
y, ,1202,89
 ,c,223,76
c,a,988,130
a,t,177,71
t,s,266,113
s, ,884,97
 ,e,755,102
e,a,368,196
a,t,257,73
t, ,1743,102
 ,m,495,131
m,i,500,81
i,c,185,87
c,e,1651,119
a,n,306,79
n,d,342,181
d, ,1361,99
 ,m,332,88
m,i,416,114
i,c,143,92
c,e,239,102
e, ,741,112
 ,r,522,94
r,u,313,98
u,n,228,91
n, ,310,104
 ,a,524,145
a,w,271,119
w,a,450,136
a,y,377,102
y, ,770,105
 ,c,181,92
c,a,284,142
a,t,222,91
t,s,999,162
s,n,1149,105
n,b,508,78
b,u,313,85
u,t,290,81
t, ,786,99
 ,t,215,91
t,h,334,78
h,i,550,88
i,s,228,144
s, ,491,88
 ,c,209,109
c,a,243,114
a,t,1098,86
t, ,243,104
 ,a,180,123
a,n,499,79
n,d,266,133
d, ,939,97
 ,t,253,87
t,h,392,74
h,i,280,90
i,s,240,142
s, ,410,102
 ,m,271,113
m,o,244,79
o,u,250,51
u,s,248,142
s,e,364,91
e, ,1378,124
 ,l,264,91
l,i,177,79
i,k,226,90
k,e,884,116
e,d,277,119
d, ,304,116
 ,e,329,103
e,a,835,192
a,c,263,195
c,h,235,72
h, ,718,103
 ,o,326,69
o,t,184,80
t,h,95,87
h,e,216,84
e,r,366,103
r, ,1268,114
 ,v,183,90
v,e,177,94
e,r,937,95
r,y,236,83
y, ,499,103
 ,m,342,84
m,u,390,95
u,c,263,90
c,h,265,84
h, ,1333,91
 ,n,644,114
n,t,216,95
t,h,160,86
h,e,176,129
e,y,302,74
y, ,892,113
 ,l,236,79
l,i,163,69
i,k,138,80
k,e,243,132
e,t,947,87
d, ,1329,95
 ,e,774,146
e,a,950,206
a,c,240,159
c,h,220,80
h, ,575,89
 ,o,325,80
o,t,188,84
t,h,125,89
h,e,194,102
e,r,511,96
r, ,1634,128
 ,s,260,155
s,o,252,74
o, ,460,91
 ,m,427,106
m,u,505,92
u,c,247,185
c,h,262,91
h, ,573,109
 ,t,203,90
t,h,146,90
h,a,169,118
a,t,257,91
t, ,275,108
 ,t,186,80
t,h,147,86
h,e,140,86
e,y,379,81
y, ,1263,102
 ,l,233,81
l,i,500,102
i,v,315,74
v,e,332,109
e,d,333,114
d, ,938,103
 ,t,483,88
t,o,707,90
o,g,237,75
g,e,185,97
e,t,183,64
t,h,128,76
h,e,169,97
r,b,412,104
b,e,308,105
e,a,638,92
a,u,357,101
u,t,629,102
t,i,400,96
i,f,640,96
f,u,426,100
u,l,522,103
l, ,493,115
 ,n,495,84
n,a,586,100
a,t,431,105
t,u,364,80
u,r,305,102
r,e,452,45
e, ,455,128
 ,a,552,102
a,n,425,93
n,d,409,106
d, ,847,161
 ,c,415,147
c,a,695,78
a,l,292,79
l,m,449,120
m, ,1227,161
 ,m,984,107
m,u,621,99
u,s,582,99
s,i,418,84
i,c,427,105
c, ,637,120
 ,a,1086,100
a,r,262,102
r,e,337,91
e, ,433,115
 ,a,758,97
a,l,546,86
l,w,329,112
w,a,581,107
a,y,443,109
y,s,601,97
s, ,855,130
 ,r,262,102
r,e,672,86
e,l,548,120
l,a,527,122
a,x,578,92
x,i,334,107
i,n,368,103
n,g,469,125
g, ,1083,125
 ,n,931,157
n,t,396,92
t,h,820,69
h,e,338,98
e, ,372,109
 ,s,624,103
s,o,581,109
o,f,304,96
f,t,415,119
t, ,895,126
 ,s,591,106
s,o,327,125
o,u,309,112
u,n,424,96
n,d,303,86
d,s,538,115
s, ,654,130
 ,a,781,109
a,r,239,91
r,e,447,92
e, ,698,150
 ,s,634,103
s,o,322,107
o, ,523,109
 ,p,244,97
p,l,582,97
l,e,389,96
e,a,1013,108
a,s,1543,171
s,a,667,97
a,n,418,87
n,t,448,104
t, ,1193,142
 ,t,617,91
t,o,485,101
o, ,678,125
 ,l,341,89
l,i,1595,119
i,s,471,107
s,t,343,96
t,e,518,114
e,n,386,110
n, ,1775,137
 ,t,560,103
t,o,919,108
o,n,1454,210
n,w,336,107
w,a,1198,116
a,t,323,103
t,c,416,97
c,h,365,91
h,i,330,117
i,n,360,113
n,g,493,132
g, ,713,120
 ,t,400,116
t,h,461,106
h,e,395,114
e, ,1037,131
 ,s,682,111
s,u,477,120
u,o,2212,13
p,e,272,94
e,r,1363,238
r,b,298,97
b, ,869,137
 ,n,499,107
n,a,598,100
a,t,411,113
t,u,352,87
u,r,269,114
r,e,494,130
e, ,731,142
 ,c,377,99
c,a,683,104
a,l,289,85
l,m,540,107
m,s,448,103
s, ,1020,140
 ,o,449,95
o,u,410,107
u,r,418,115
r, ,465,112
 ,b,570,101
b,o,1321,131
o,d,539,107
d,y,306,112
y, ,512,154
 ,a,561,85
a,n,439,121
n,d,376,117
d, ,942,170
 ,s,617,108
s,o,295,102
o,u,480,116
