o,n,130,99
n,c,60,120
c,e,872,130
e, ,2261,126
 ,t,94,154
t,h,410,101
h,e,172,205
e,r,116,130
r,e,292,121
e, ,447,104
 ,w,148,135
w,a,113,164
a,s,153,155
s, ,139,160
 ,a,230,187
a, ,490,117
 ,c,232,127
c,a,753,179
a,t,176,97
t, ,176,121
 ,a,172,131
a,n,116,102
n,d,142,121
d, ,160,131
 ,a,158,140
a, ,275,150
 ,m,177,103
m,o,209,126
o,u,103,114
u,s,193,132
s,e,1124,150
e,n,323,146
n, ,249,122
u,s,207,141
s,u,126,75
u,a,384,117
a,l,146,80
l,l,130,104
l,y,170,112
y, ,1716,110
 ,c,188,141
c,a,257,126
a,t,342,136
t,s,528,122
s, ,288,148
 ,e,425,126
e,a,207,121
a,t,198,104
t, ,487,107
 ,m,332,85
m,i,247,130
i,c,135,174
c,e,2328,107
 ,a,150,136
a,n,106,97
n,d,178,158
d, ,1127,141
 ,m,717,111
m,i,288,164
i,c,156,140
c,e,135,136
e, ,824,127
 ,r,126,112
r,u,186,116
u,n,208,135
n, ,495,155
 ,a,278,140
a,w,169,146
w,a,454,182
a,y,334,126
y, ,318,155
 ,f,177,224
f,r,709,125
r,o,223,94
o,m,126,103
m, ,190,135
 ,c,256,140
c,a,598,155
a,t,227,111
t,s,186,131
s, ,789,141
n, ,211,126
b,u,553,121
u,t,344,150
t, ,242,94
 ,t,65,144
t,h,442,126
h,i,101,107
i,s,131,112
s, ,994,121
 ,c,182,140
c,a,194,112
a,t,244,135
t, ,1618,140
 ,a,191,126
a,n,165,130
n,d,161,135
d, ,281,144
 ,t,98,154
t,h,307,126
h,i,125,100
i,s,129,112
s, ,316,144
 ,m,225,102
m,o,217,102
o,u,149,116
u,s,259,84
s,e,582,146
e, ,595,140
 ,l,215,98
l,i,216,90
i,k,145,98
k,e,243,88
e,d,193,126
d, ,443,121
 ,e,144,145
e,a,415,154
a,c,180,135
c,h,237,143
h, ,791,158
 ,o,171,106
o,t,97,163
t,h,291,121
h,r,919,116
e,r,239,107
r, ,739,126
 ,v,258,145
v,e,576,145
e,r,1465,107
r,y,225,102
y, ,225,118
 ,m,300,97
m,u,97,100
u,c,146,117
c,h,102,93
h, ,660,135
n, ,262,150
t,h,568,111
h,e,286,122
e,y,161,84
y, ,198,121
 ,l,196,88
l,i,191,84
i,k,147,116
k,e,950,93
e,d,114,97
d, ,217,159
 ,e,126,168
e,a,364,149
a,c,210,107
c,h,647,88
h, ,544,182
 ,o,229,98
o,t,98,160
t,h,289,144
h,e,104,178
e,t,296,134
t, ,1642,179
r, ,425,136
 ,s,206,139
s,o,94,79
o, ,258,135
 ,m,371,108
m,u,127,107
u,c,140,99
c,h,191,97
h, ,395,152
 ,t,99,182
t,h,357,116
h,a,261,187
a,t,208,144
t, ,192,111
 ,t,82,176
t,h,270,126
h,e,628,136
e,y,358,116
y, ,256,178
 ,l,220,109
l,i,117,118
i,v,207,111
v,e,168,183
e,d,277,127
d, ,644,154
 ,t,409,125
t,o,196,99
o,g,223,126
g,e,271,135
e,t,65,141
t,h,242,121
h,e,71,168
e,r,2158,126
t,h,246,115
h,e,431,139
e, ,356,139
 ,b,313,130
b,o,345,116
o,y,307,126
y, ,706,115
 ,y,181,108
y,e,439,135
e,l,141,71
l,l,61,98
l,s,181,135
s, ,767,139
 ,a,336,127
a,t,181,137
t, ,272,137
 ,h,222,141
h,i,107,109
i,s,181,103
s, ,218,102
 ,f,235,163
f,a,254,103
a,t,102,150
t,h,274,149
h,e,136,201
e,r,713,102
r, ,327,159
 ,t,215,122
t,o,106,89
o, ,319,131
 ,w,208,182
w,a,316,131
a,e,547,107
k,e,179,99
e, ,1118,154
 ,h,233,126
h,i,625,126
i,m,227,83
m, ,181,135
 ,u,649,102
u,p,976,93
p,n,356,89
n, ,227,135
b,u,335,112
u,t,277,145
t, ,196,136
 ,t,130,196
t,h,276,126
h,e,163,151
e, ,246,131
 ,f,313,172
f,a,313,126
a,t,93,140
t,h,304,127
h,e,103,177
e,r,181,93
r, ,496,127
 ,i,171,145
i,s,191,145
s, ,593,167
 ,d,269,126
d,e,274,168
e,a,271,155
a,d,828,120
d,n,240,99
n, ,403,148
t,h,268,153
h,e,227,164
e, ,700,154
 ,p,284,93
p,o,175,90
o,o,125,90
o,r,134,94
r, ,505,159
 ,b,176,113
b,o,544,155
o,y,592,144
y, ,892,163
 ,i,153,83
i,s,189,139
s, ,205,127
 ,v,187,117
v,e,140,173
e,r,284,116
r,y,167,127
y, ,383,130
 ,s,112,173
s,a,278,145
a,d,771,112
d,n,636,99
n, ,264,130
h,e,220,117
e, ,319,94
 ,r,140,196
r,e,373,136
e,a,559,108
a,l,262,137
l,i,218,108
i,z,140,205
z,e,235,84
e,d,289,118
d, ,1173,168
 ,t,97,177
t,h,465,141
h,a,260,135
a,t,207,106
t, ,345,121
 ,h,218,144
h,i,185,140
i,s,159,135
s, ,457,173
 ,f,294,153
f,a,327,103
a,t,93,167
t,h,264,154
h,e,162,191
e,r,258,170
r, ,202,126
 ,i,75,103
i,s,190,154
s, ,1964,99
 ,g,322,117
g,o,287,131
o,n,396,88
n,e,274,144
e, ,484,191
 ,f,147,111
f,o,195,121
o,r,627,139
r,e,294,164
e,v,228,140
v,e,91,186
e,r,679,160
