o,n,606,84
n,c,130,127
c,e,139,91
e, ,160,116
 ,t,99,48
t,h,141,62
h,e,321,81
e,r,147,125
r,e,104,61
e, ,373,67
 ,w,176,96
w,a,127,80
a,s,175,81
s, ,141,98
 ,a,99,52
a, ,254,82
 ,c,196,68
c,a,208,64
a,t,993,97
t, ,125,99
 ,a,1506,81
a,n,112,68
n,d,655,55
d, ,71,70
 ,a,124,74
a, ,194,65
 ,m,448,96
m,o,192,96
o,u,208,117
u,d,273,64
s,e,370,64
u,s,235,66
s,u,295,56
u,a,208,80
a,l,160,48
l,l,465,65
l,u,355,80
 ,c,95,17
c,a,208,80
a,r,273,80
r,s,288,64
s, ,353,101
 ,e,191,110
e,a,224,79
a,t,752,95
t, ,1088,132
 ,m,208,79
m,i,87,92
i,c,136,79
c,e,1180,80
 ,a,208,80
a,n,125,64
n,d,243,83
d, ,464,65
 ,n,258,22
n,m,334,75
m,i,126,63
i,c,226,65
c,e,560,79
e, ,736,78
 ,t,545,96
r,u,842,158
u,n,56,134
n, ,149,102
 ,a,515,107
a,w,193,79
w,a,575,60
a,y,864,80
y, ,238,96
 ,f,211,98
f,r,142,79
r,o,178,81
o,m,174,79
m, ,644,81
 ,c,123,65
c,a,210,82
a,t,256,93
t,s,808,60
b,u,480,111
u,t,1010,96
t, ,254,128
 ,t,111,64
t,h,145,97
h,i,98,96
i,s,126,75
s, ,153,65
 ,c,85,7
c,a,211,81
a,r,6,62
r,t,759,57
t, ,136,86
 ,a,117,71
a,n,101,55
n,d,199,55
d, ,137,64
 ,t,96,55
t,h,202,134
h,i,139,91
i,s,273,48
s, ,208,64
 ,m,127,64
m,o,161,96
o,u,256,106
u,s,1157,80
s,e,588,66
e, ,175,113
 ,l,465,80
l,i,473,89
i,k,109,62
k,e,192,58
e,d,1167,65
d, ,149,106
 ,e,198,49
e,a,288,64
a,c,289,79
c,h,431,62
h, ,336,63
 ,o,138,95
o,t,127,86
t,h,114,70
h,e,161,78
e,r,114,52
r, ,229,83
 ,v,108,54
v,e,116,113
e,r,174,64
r,y,240,94
y, ,363,80
 ,m,276,99
m,u,288,95
u,c,192,79
c,h,206,79
h,i,466,65
t,t,448,60
h,e,375,69
e,y,272,79
y, ,368,116
 ,l,238,95
l,i,468,82
i,j,6,63
j,k,393,58
k,e,158,72
e,d,530,79
d, ,119,116
 ,e,167,68
e,a,214,79
a,c,1134,58
c,g,572,65
h, ,318,117
 ,o,123,81
o,t,135,71
t,h,159,95
h,e,210,80
e,r,192,79
r, ,149,64
 ,s,90,47
s,o,497,31
o, ,175,62
 ,m,209,63
m,u,143,94
u,c,161,63
c,h,304,61
h, ,240,62
 ,r,214,78
r,h,443,65
t,h,106,65
h,a,216,71
a,t,465,79
t, ,335,62
 ,t,176,62
t,h,126,79
h,e,143,81
e,y,245,97
y, ,186,131
 ,l,484,81
l,i,305,79
i,v,141,93
v,e,306,83
e,d,240,94
d, ,914,103
 ,t,120,77
t,o,231,69
o,g,124,63
g,e,195,194
e,t,51,2
t,h,129,84
h,e,122,43
j,a,300,91
a,k,115,112
k,e,173,90
e, ,192,95
 ,h,65,123
h,a,93,91
a,s,127,80
s, ,123,82
 ,a,324,102
a, ,227,99
 ,h,223,127
h,o,138,96
o,r,198,70
r,r,464,65
r,i,256,96
i,b,463,113
b,l,112,65
l,e,290,82
e, ,160,82
 ,t,256,96
t,e,220,82
e,m,244,100
m,p,384,96
p,e,159,79
e,r,289,64
 ,e,176,64
e,s,705,64
s,e,415,47
p,e,125,50
e,c,973,64
c,i,163,80
i,a,98,97
a,l,142,58
l,l,533,96
l,y,507,91
y, ,224,80
 ,w,288,95
w,h,122,80
h,e,150,70
e,n,336,96
n, ,528,96
 ,h,153,112
h,e,135,52
e, ,336,64
 ,d,208,95
d,r,143,80
r,i,241,113
i,n,160,80
n,g,192,56
g,k,465,96
k,s,224,52
k,s,326,51
s, ,384,81
 ,a,158,95
a,l,354,82
l,c,125,79
c,o,242,115
o,h,946,112
h,i,575,78
o,l,384,65
h,e,1025,80
e, ,512,80
 ,g,148,96
g,e,151,108
e,t,213,68
t,s,464,63
s, ,104,63
 ,a,183,85
a,n,884,80
n,g,188,57
g,r,208,49
r,y,138,96
y, ,128,86
 ,a,85,40
a,n,107,64
n,d,103,52
d, ,144,76
 ,a,652,94
a,f,2,51
f,g,401,49
f,f,334,62
g,g,336,64
g,r,255,79
r,e,386,64
e,s,143,63
s,s,224,80
s,u,560,96
u,v,125,65
v,e,147,98
e, ,364,64
 ,w,128,80
w,h,87,85
h,e,301,60
e,n,320,64
n, ,336,126
 ,h,137,95
h,e,199,70
e, ,208,79
 ,i,122,79
i,s,117,69
s, ,241,96
 ,f,240,64
f,r,433,79
d,r,173,64
r,u,195,83
u,n,176,80
n,k,288,111
h,e,336,95
e, ,147,104
 ,s,103,60
s,a,230,88
a,v,208,79
v,a,738,79
a,g,126,46
g,e,225,80
e,l,224,106
l,y,543,63
y, ,256,97
 ,b,121,120
b,e,151,64
e,a,241,80
a,t,256,95
t,s,352,52
s, ,159,117
 ,a,111,63
a,n,100,98
n,d,174,74
d, ,319,63
 ,v,190,111
v,i,226,98
i,o,224,96
o,l,143,96
l,a,210,65
a,t,246,80
t,e,103,32
e,s,145,82
s, ,338,65
 ,h,169,127
h,i,166,55
i,s,257,80
s, ,320,121
 ,w,358,95
w,i,538,75
i,f,5,56
f,g,571,50
