o,n,248,77
n,c,167,154
c,e,198,117
e, ,203,133
 ,t,253,118
t,h,262,80
h,e,143,157
e,r,183,175
r,e,414,116
e, ,957,94
 ,w,260,122
w,a,307,119
a,s,187,94
s, ,239,79
 ,a,191,89
a, ,522,89
 ,c,162,154
c,a,340,129
a,t,199,74
t, ,241,91
 ,a,167,82
a,n,225,107
n,d,153,82
d, ,384,77
 ,m,471,127
a, ,317,73
 ,m,168,126
m,o,118,162
o,u,236,120
u,s,230,79
s,e,637,73
e,n,486,115
n, ,213,134
u,s,168,100
s,u,316,55
u,l,457,57
a,l,157,44
l,l,189,56
l,y,1542,121
 ,c,140,167
c,a,160,111
a,t,191,64
t,s,393,66
s, ,520,53
 ,e,112,147
e,a,371,132
a,t,252,68
t, ,223,122
 ,m,295,100
m,i,370,97
i,c,142,120
c,e,467,144
e, ,266,98
 ,a,161,105
a,n,174,83
n,d,168,79
d, ,500,114
 ,m,260,93
m,i,286,62
i,c,123,115
c,e,306,129
e, ,899,111
 ,r,170,98
r,u,281,75
u,n,278,66
n, ,375,87
 ,a,199,137
a,w,105,115
w,a,418,136
a,y,382,97
y, ,944,144
 ,f,121,131
f,r,245,129
r,o,187,124
o,m,420,104
m, ,812,104
 ,m,732,120
c,a,205,127
a,t,144,63
t,s,963,82
s,n,280,109
n, ,317,136
 ,b,172,102
b,u,189,102
u,t,531,89
t, ,389,100
 ,t,172,88
t,h,157,172
h,i,326,95
i,s,185,94
s, ,250,123
 ,c,115,125
c,a,117,91
a,t,196,75
t,s,176,98
s, ,182,113
 ,a,175,100
a,n,103,69
n,d,166,88
d, ,331,101
 ,t,194,89
t,h,94,115
h,i,238,87
i,s,193,82
s, ,303,68
 ,m,249,102
m,o,95,114
o,u,186,121
u,s,425,100
s,e,263,147
e, ,361,107
 ,l,162,125
l,i,263,107
i,k,240,91
k,e,138,189
e,d,314,125
d, ,237,108
 ,e,85,129
e,a,215,136
a,c,122,113
c,h,453,103
h, ,333,130
 ,o,308,87
o,h,192,97
h,e,90,139
e,r,247,117
r, ,520,119
 ,v,127,92
v,e,249,95
e,r,102,61
r,y,206,83
y, ,340,112
 ,m,278,91
m,u,158,66
u,c,162,91
c,h,239,76
h, ,498,123
n, ,295,139
 ,r,179,107
r,h,501,84
t,h,146,62
h,e,110,81
e,y,193,55
y, ,584,131
 ,l,183,69
l,i,193,58
i,k,119,65
k,e,229,78
e,d,206,78
d, ,710,123
 ,e,127,158
e,a,187,207
a,c,169,114
c,h,152,99
h, ,221,113
 ,o,112,102
o,t,306,83
t,e,414,124
h,e,80,177
e,r,222,162
r, ,846,110
 ,v,146,67
v,e,127,190
e,r,145,92
r,y,199,59
y, ,405,108
 ,m,303,102
m,u,190,67
u,c,109,74
c,h,302,58
h, ,3953,61
 ,t,291,96
t,h,198,116
h,a,113,177
a,t,149,140
t, ,228,113
 ,t,112,77
t,h,188,70
h,r,172,85
r,y,1067,104
e,y,203,68
y, ,684,111
 ,l,157,110
l,i,470,109
i,v,127,60
v,e,230,100
e,d,164,55
d, ,1080,65
 ,t,152,123
t,o,513,127
o,g,160,65
g,e,239,84
e,t,109,64
t,h,151,74
h,e,118,157
e,r,730,107
n,b,204,101
b,e,126,172
e,a,230,150
a,u,171,113
u,t,707,99
t,i,989,76
i,f,212,112
f,u,772,84
u,l,637,97
l, ,419,150
 ,n,185,103
n,a,379,109
a,t,256,94
t,u,272,115
u,r,327,177
r,e,351,138
e, ,229,153
