o,n,108,123
n,c,214,139
c,e,92,131
e, ,179,107
 ,t,71,90
t,h,178,91
h,e,235,115
e,r,164,71
r,e,66,71
e, ,156,73
 ,w,263,103
w,a,267,165
a,s,72,87
s, ,139,75
 ,a,72,110
a, ,208,98
 ,c,246,91
c,a,108,130
a,t,180,88
t, ,108,83
 ,a,136,119
a,n,156,83
n,d,96,95
d, ,133,79
 ,a,100,122
a, ,222,91
 ,m,135,103
m,o,195,111
o,u,192,77
u,s,253,143
s,e,719,84
u,s,136,94
s,u,106,75
u,a,240,102
a,l,178,82
l,l,149,70
l,y,346,106
 ,c,231,92
c,a,119,114
a,t,145,71
t,s,84,70
s, ,477,90
 ,e,235,110
e,a,244,114
a,t,249,118
t, ,220,94
 ,m,126,98
m,i,126,78
i,c,182,86
c,e,115,82
e, ,404,118
 ,a,92,102
a,n,180,86
n,d,52,78
d, ,298,82
 ,m,201,110
m,i,70,46
i,c,244,110
c,e,113,95
e, ,165,70
 ,r,218,98
r,i,387,87
r,u,170,103
u,n,173,98
n, ,133,94
 ,a,235,94
a,w,213,83
w,a,104,108
a,y,139,71
y,s,104,122
s, ,695,92
 ,f,256,110
f,r,117,122
r,o,355,114
o, ,449,75
m, ,163,134
 ,c,312,122
c,a,232,143
a,s,104,134
s,t,456,98
t,s,309,103
b,u,92,67
u,t,117,87
t, ,145,99
 ,t,96,78
t,h,159,107
h,i,122,94
i,s,88,130
s, ,216,105
 ,c,101,99
c,u,208,102
u,t,111,82
t, ,212,91
 ,a,92,126
a,n,191,71
n,d,165,83
d, ,150,75
 ,t,137,95
t,h,169,71
h,i,125,91
i,s,100,105
s, ,224,82
 ,m,147,86
m,o,323,99
o,u,509,111
u,s,224,109
s,e,40,90
e, ,176,87
 ,l,210,98
l,i,288,66
i,k,96,47
k,e,358,106
e,d,80,86
d, ,409,107
 ,e,221,86
e,a,211,122
a,c,117,111
c,h,146,86
h, ,706,99
 ,o,139,110
o,t,104,82
t,h,152,103
h,e,218,102
e,r,60,74
r, ,1227,78
 ,v,72,86
v,e,206,94
e,r,80,58
r,y,149,78
y, ,232,86
 ,m,152,110
m,u,156,142
u,c,72,98
c,h,467,70
 ,t,109,89
t,h,148,94
h,e,100,98
e,y,137,74
y, ,331,101
 ,l,198,66
l,i,176,127
i,k,148,81
k,e,108,120
e,d,120,134
d, ,480,75
 ,e,224,98
e,a,182,103
a,c,109,147
c,h,129,94
h, ,127,110
 ,t,169,87
t,h,345,82
h,e,262,109
e,r,1420,110
 ,o,211,99
o,t,106,93
t,h,139,71
h,e,224,104
e,r,65,70
r, ,569,87
 ,s,122,103
s,o,199,74
o, ,216,71
 ,m,192,94
m,u,146,83
u,c,75,111
c,h,193,63
h, ,137,86
 ,t,104,90
t,h,326,86
h,a,92,112
a,t,208,87
t, ,297,94
 ,t,116,102
t,h,145,63
h,e,112,81
e,y,144,70
y, ,236,87
 ,l,196,91
l,i,93,78
i,v,201,73
v,e,190,150
e,d,109,118
d, ,211,105
 ,w,120,145
w,i,210,165
i,t,128,122
t,h,264,134
h, ,1173,110
t,o,1918,128
o,g,161,89
g,e,132,106
e,t,247,70
t,j,734,70
t,h,163,74
h,e,208,102
e,r,705,86
j,a,146,122
a,k,181,94
k,e,161,50
e, ,205,98
 ,h,97,112
h,a,158,101
a,s,79,118
s, ,599,87
 ,a,65,132
a, ,467,78
 ,h,155,78
h,o,154,123
o,r,169,66
r,r,133,107
r,i,322,91
i,v,351,98
v,l,450,147
b,l,159,131
l,e,105,99
e, ,331,62
 ,t,328,147
t,e,253,119
e,r,145,111
r,m,477,83
m,p,136,83
p,e,200,94
e,r,349,99
e,s,192,180
s,p,175,95
p,e,226,148
e,c,186,126
c,i,138,83
i,a,135,126
a,l,123,55
l,l,172,92
l,y,145,115
y, ,727,83
 ,e,882,121
w,h,185,131
h,e,94,72
e,n,168,79
n, ,221,95
 ,h,84,75
h,e,93,78
e, ,152,102
 ,d,187,106
d,r,92,146
r,i,134,86
i,n,159,123
n,k,213,120
k,i,238,95
i,n,519,67
s, ,645,64
 ,a,124,86
a,l,500,74
l,c,258,104
c,o,162,139
o,h,104,86
h,o,222,70
o,l,1648,78
h,e,120,136
e, ,473,90
 ,g,108,98
g,e,70,50
e,t,279,90
t,s,108,138
s, ,255,122
 ,a,108,106
a,n,190,146
n,d,414,150
d,g,135,94
g,r,169,86
r,y,185,106
y, ,150,106
 ,a,124,122
a,n,143,82
n,d,103,126
d, ,1169,131
 ,a,170,126
a,g,157,82
g,r,203,74
r,e,207,82
e,s,143,54
s,s,104,110
s,i,257,98
i,v,118,82
v,e,101,74
e, ,948,110
 ,w,120,159
w,h,196,139
h,e,159,90
e,n,250,119
n, ,572,82
 ,h,130,80
h,e,119,86
e, ,183,90
 ,i,88,93
i,s,103,82
s, ,191,94
 ,d,193,110
d,r,112,119
r,u,289,190
u,n,189,114
n,k,2804,94
h,e,108,118
e, ,219,91
 ,s,240,123
s,a,96,105
a,v,455,90
v,e,345,123
a,g,212,95
g,e,77,111
e,l,248,87
l,y,198,79
y, ,587,22
 , ,536,63
 ,b,62,93
b,e,255,119
e,a,85,147
a,t,151,90
t,s,97,151
s, ,410,110
 ,a,116,142
a,n,209,139
n,d,80,151
d, ,449,103
 ,v,160,95
v,i,233,87
i,o,185,78
o,l,136,111
l,e,866,103
e,a,303,143
a,t,89,93
t,e,139,125
e,d,362,191
s, ,1385,63
 ,h,143,157
h,i,125,95
i,s,101,79
s, ,167,96
 ,w,107,115
w,i,263,99
i,d,433,70
f,e,527,102
