n,c,122,76
c,e,229,87
e, ,1079,110
 ,t,164,61
t,h,143,81
h,e,191,71
e,r,185,61
r,e,106,60
e, ,146,87
 ,w,206,79
w,a,178,66
a,s,124,67
s, ,166,77
 ,a,160,75
a, ,369,74
 ,t,309,62
t,e,756,43
e,x,210,75
x,t,3308,71
c,a,130,55
a,t,208,92
t, ,341,92
 ,a,1106,89
a,n,328,84
n,d,111,47
d, ,159,88
 ,a,101,72
a, ,327,95
 ,m,361,69
m,o,199,53
o,u,223,66
u,s,224,87
s,e,1878,64
u,s,216,77
s,u,112,78
u,a,363,81
a,l,139,60
l,l,167,54
l,y,343,76
y, ,1711,99
 ,c,201,64
c,a,172,65
a,t,193,62
t,s,1080,78
s, ,231,73
 ,e,540,70
e,t,955,112
a,t,225,61
t, ,610,69
 ,m,148,88
m,i,324,96
i,c,256,55
c,e,2384,57
 ,a,157,85
a,n,242,90
n,d,220,78
d, ,724,82
 ,m,186,96
m,i,331,106
i,c,273,88
c,e,201,61
e, ,893,104
 ,r,176,90
r,u,172,88
u,n,271,92
n, ,488,116
 ,a,280,77
a,w,219,63
w,a,238,63
a,y,396,83
y, ,1251,85
 ,f,210,72
f,r,154,51
r,o,213,75
o,m,162,59
m, ,317,87
 ,c,282,56
c,a,172,79
a,t,228,70
t,s,1427,98
b,u,270,97
u,t,254,77
t, ,702,85
 ,t,170,36
t,h,334,58
h,i,267,61
i,s,139,73
s, ,239,58
 ,c,142,50
c,a,178,53
a,t,405,64
t, ,1217,72
 ,a,465,97
a,n,187,67
n,d,122,50
d, ,319,71
 ,t,178,58
t,h,327,59
h,i,255,60
i,s,151,70
s, ,171,61
 ,m,243,52
m,o,223,54
o,u,216,55
u,s,249,81
s,e,650,62
e, ,418,65
 ,l,189,57
l,i,147,45
i,k,175,75
k,e,208,74
e,d,176,80
d, ,223,65
 ,e,253,80
e,a,327,91
a,c,146,72
c,h,204,50
h, ,320,42
 ,o,298,49
o,t,183,49
t,h,109,50
h,e,200,73
e,r,2229,45
r, ,422,59
 ,v,194,47
v,e,221,64
e,r,384,53
r,y,196,72
y, ,295,59
 ,m,277,62
m,u,378,57
u,c,177,80
c,h,2882,56
h, ,631,60
 ,t,151,47
t,h,117,79
h,a,157,78
a,t,291,57
t, ,498,65
 ,t,157,57
t,h,158,85
h,e,295,75
e,y,164,54
y, ,428,58
 ,l,195,64
l,i,333,55
i,v,150,61
v,e,254,108
e,d,299,76
d, ,980,102
 ,t,367,51
t,o,331,51
o,g,271,48
g,e,106,61
e,t,182,59
t,h,121,71
h,e,200,82
e,r,1515,75
l,i,139,68
i,k,158,91
k,e,188,75
e,d,142,74
d, ,1532,85
 ,e,263,69
e,a,313,58
a,c,165,81
c,h,148,71
h, ,392,78
 ,o,409,56
o,t,210,73
t,h,1686,91
h,e,204,88
e,r,144,69
r, ,897,80
 ,s,138,107
s,o,195,79
o, ,155,75
 ,m,237,79
m,u,213,89
u,c,135,92
c,h,1454,93
h, ,1066,77
 ,t,185,74
t,h,150,75
h,a,131,86
a,t,201,53
t, ,2384,66
 ,t,187,61
t,h,95,79
h,e,283,63
e,z,1109,73
w,e,170,81
e, ,333,98
 ,c,212,72
c,a,204,37
a,n,701,63
n, ,218,70
 ,n,211,60
n,o,296,66
o,t,120,47
t, ,190,73
 ,h,150,47
h,e,226,74
e,l,178,60
l,p,553,60
p, ,1030,59
 ,f,228,39
f,a,217,53
a,l,114,37
l,l,170,58
l,i,165,56
i,n,232,62
n,g,667,57
g, ,381,37
 ,i,187,68
i,n,156,49
n, ,237,62
 ,l,170,66
l,o,291,59
o,v,181,59
v,e,112,60
e, ,227,81
 ,w,222,75
w,i,306,69
i,t,235,69
t,h,592,108
h, ,358,75
 ,c,170,82
c,u,255,66
u,t,204,53
t,e,139,61
e, ,675,70
 ,a,138,42
a,n,221,66
n,d,128,61
d, ,310,73
 ,f,261,61
f,u,274,112
u,n,157,53
n,n,251,42
n,x,667,11
y, ,699,88
 ,b,158,58
b,a,143,55
a,b,403,59
b,i,173,45
i,e,245,68
e,s,1132,51
t,h,150,98
h,e,170,76
e,i,174,94
i,r,206,58
r, ,757,93
 ,b,244,59
b,e,263,58
e,a,142,49
a,u,215,62
u,t,332,48
t,i,411,81
i,f,174,50
f,u,253,63
u,l,705,61
l, ,392,52
 ,a,157,90
a,n,194,63
n,d,133,58
d, ,662,84
 ,j,159,58
j,o,1062,71
o,y,846,50
y,f,288,66
f,u,227,49
u,l,800,43
l, ,405,50
 ,l,201,54
l,a,242,69
a,u,643,68
u,g,144,60
g,h,207,77
h,t,121,52
t,e,198,78
e,r,237,59
r, ,599,93
 ,m,229,54
m,a,301,75
a,k,189,78
k,e,208,66
e,s,110,49
s, ,491,64
 ,u,313,47
u,s,184,64
s, ,388,48
 ,h,152,48
h,a,341,63
a,p,113,39
p,p,232,62
p,z,1137,70
