o,n,135,80
n,c,74,137
c,e,194,144
e, ,616,138
 ,t,207,50
t,h,100,47
h,e,173,80
e,r,178,76
r,e,120,83
e, ,359,357
 ,w,51,2
w,a,179,94
a,s,132,109
s, ,138,115
 ,a,131,93
a, ,472,107
 ,c,356,106
c,a,128,111
a,t,150,82
t, ,563,123
 ,a,222,122
a,n,118,64
n,d,127,106
d, ,157,81
 ,a,149,92
a, ,459,102
 ,m,200,75
m,o,211,62
o,u,278,75
u,s,226,114
s,e,154,92
e, ,455,102
n, ,321,113
 ,u,102,79
u,s,213,119
s,u,285,85
u,a,562,123
a,l,106,68
l,l,225,100
l,y,148,73
y, ,224,50
 ,c,326,98
c,a,927,110
a,t,76,70
t,s,205,116
s, ,758,103
 ,e,615,86
e,a,98,88
a,t,168,83
t, ,572,139
 ,m,227,77
m,i,128,71
i,c,117,177
c,e,952,169
 ,a,231,122
a,n,116,97
n,d,149,102
d, ,929,140
 ,m,231,79
m,i,141,85
i,c,111,155
c,e,210,119
e, ,453,119
 ,r,360,119
r,u,286,82
u,n,102,90
n, ,210,109
 ,a,346,130
a,w,322,125
w,y,426,78
a,y,109,83
y, ,408,158
 ,f,259,145
f,r,138,124
r,o,250,89
o,m,111,86
m, ,240,130
 ,c,360,145
c,a,142,108
a,t,88,49
t,s,1239,129
s,n,325,97
n, ,256,115
b,u,88,76
u,t,182,89
t, ,862,82
 ,t,121,79
t,h,337,65
h,i,113,53
i,s,220,102
s, ,1104,136
 ,c,358,89
c,a,119,84
a,t,622,95
t, ,358,126
 ,a,175,128
a,n,268,123
n,d,195,128
d, ,605,418
 ,t,156,95
t,h,195,79
h,i,104,112
i,s,185,125
s, ,1211,192
 ,m,245,100
m,o,229,72
o,u,86,92
u,s,232,127
s,e,120,132
e, ,718,141
 ,m,236,79
m,i,499,99
l,i,203,75
i,k,124,92
k,e,247,101
e,d,157,75
d, ,277,120
 ,e,345,124
e,a,383,88
a,c,130,85
c,h,100,89
h, ,243,136
 ,o,283,81
o,t,188,111
t,h,99,82
h,e,177,114
e,r,155,113
r, ,595,123
 ,v,94,89
v,e,227,114
e,r,159,107
r,y,165,93
y, ,217,103
 ,m,296,111
m,u,112,78
u,c,163,109
c,g,1245,45
h,n,752,132
n, ,1326,148
t,e,512,93
h,e,169,113
e,y,89,81
y, ,781,91
 ,l,179,62
l,i,215,87
i,k,104,76
k,e,205,107
e,d,151,119
d, ,292,109
 ,e,345,143
e,a,635,128
a,c,130,113
c,h,75,87
h, ,371,141
 ,o,401,110
o,t,132,106
t,h,149,89
h,e,165,89
e,r,136,100
r, ,170,117
 ,s,321,135
s,o,151,115
o, ,182,102
 ,m,625,116
m,u,91,84
u,c,171,115
c,h,98,75
h, ,259,140
 ,t,246,100
t,h,172,60
h,a,200,109
a,t,181,112
t, ,271,126
 ,t,282,127
t,h,162,137
h,e,299,126
e, ,410,144
y, ,315,115
 ,l,300,53
l,i,666,80
i,v,90,76
v,e,219,105
e,d,95,98
d, ,865,165
 ,t,174,102
t,o,324,85
o,g,100,101
g,e,347,121
e,t,342,67
t,e,176,96
e,r,310,111
h,e,158,86
e,r,387,133
b,e,282,101
e,a,115,85
a,u,202,80
u,t,156,96
t,i,301,108
i,f,148,101
f,u,274,93
u,l,131,85
l, ,622,142
 ,n,100,72
n,a,173,90
a,t,517,101
t,u,93,85
u,r,234,102
r,e,149,77
e, ,279,114
 ,a,182,111
a,n,136,89
n,d,155,116
d, ,183,101
 ,c,354,115
c,a,121,96
a,l,748,122
l,m,69,78
m, ,606,120
 ,m,272,82
m,u,113,70
u,s,149,80
s,i,105,67
i,c,214,117
c, ,164,127
 ,a,321,123
a,r,222,105
r,e,144,93
e, ,131,105
 ,a,780,112
a,l,90,78
l,w,292,123
w,a,307,113
a,y,90,96
y,s,170,106
s, ,298,185
 ,r,235,127
r,e,729,124
e,l,81,82
l,a,272,102
a,x,141,96
x,i,251,99
i,n,91,96
n,g,1120,123
g,n,126,127
n, ,267,128
t,h,99,74
h,e,261,110
e,s,551,89
 ,s,1102,132
s,o,83,79
o,f,292,115
f,t,151,103
t, ,657,142
 ,s,178,103
s,o,219,82
o,u,252,74
u,n,79,71
n,d,259,110
d,s,171,117
s, ,147,66
 ,a,321,134
a,r,237,122
r,e,147,105
e, ,127,93
 ,s,216,123
s,o,125,48
o, ,433,142
 ,p,369,60
p,l,154,74
l,e,293,112
e,a,222,82
a,s,495,95
s,a,240,126
a,n,245,86
n,t,743,67
t, ,562,96
 ,t,154,106
t,o,158,72
o, ,1447,110
 ,l,211,66
l,i,124,76
i,s,287,132
s,t,114,71
t,e,167,105
e,n,130,82
n, ,324,116
 ,t,154,108
t,p,1249,107
o,n,216,101
n, ,1208,151
 ,w,408,122
w,a,542,108
a,t,271,119
t,c,110,105
c,h,211,98
h,i,229,98
i,n,93,69
n,g,130,103
g, ,214,88
 ,t,129,111
t,h,168,88
h,e,112,82
e, ,400,128
 ,s,179,111
s,u,322,82
u,p,75,81
p,e,217,126
e,r,328,117
r,b,102,107
b, ,1159,197
 ,n,87,69
n,a,262,111
a,t,394,84
t,u,83,86
u,r,193,85
r,e,1020,106
e, ,485,75
 ,c,318,115
c,a,192,119
a,l,185,81
l,m,92,99
m,s,210,119
s, ,447,89
 ,o,325,100
o,u,93,94
u,r,185,105
r, ,634,100
 ,b,166,104
b,o,497,85
o,d,172,103
d,y,101,89
y, ,605,131
 ,a,228,129
a,n,110,79
n,d,140,122
d, ,321,89
 ,s,185,146
s,o,207,93
o,u,262,85
u,l,804,105
