o,n,214,85
n,c,130,117
c,e,198,108
e, ,178,131
 ,t,498,85
t,h,133,53
h,e,154,175
e,r,176,169
r,e,246,106
e, ,393,75
 ,w,138,123
w,a,327,113
a,s,240,94
s, ,1914,90
 ,a,353,88
a, ,208,62
 ,c,193,92
c,a,170,111
a,t,225,67
t, ,471,49
 ,a,191,114
a,n,168,65
n,d,160,85
d, ,168,68
 ,a,162,103
a, ,219,63
 ,m,245,103
m,o,149,130
o,u,154,102
u,s,223,88
s,e,548,82
e,n,406,109
n, ,296,125
u,u,190,53
u,s,707,76
s,a,274,145
a,l,116,31
l,l,251,58
l,y,586,48
y, ,373,20
 , ,330,119
 ,c,136,57
c,a,273,100
a,s,592,38
t,s,206,98
s, ,719,71
 ,e,154,146
e,a,186,116
a,t,201,49
t, ,368,51
 ,m,222,45
m,i,126,42
i,c,112,124
c,e,256,176
e, ,319,88
 ,a,110,90
a,n,178,71
n,d,147,77
d, ,518,92
i,c,121,131
c,e,197,112
e, ,441,80
 ,r,185,59
r,u,278,52
u,n,268,63
n, ,897,58
 ,a,101,111
a,w,198,190
w,a,166,87
a,y,161,35
y, ,349,105
 ,f,159,145
f,r,99,91
r,o,246,47
o,m,241,52
m, ,322,94
 ,c,75,95
c,a,172,95
a,t,174,51
t,s,711,78
s,n,274,106
n, ,357,90
 ,b,190,61
b,u,219,71
u,t,200,65
t, ,159,64
 ,t,205,64
t,h,208,59
h,i,190,66
i,s,123,66
s, ,277,82
 ,c,113,47
c,a,171,94
a,t,323,63
t, ,1019,99
 ,a,1088,111
a,b,265,15
b,d,438,92
d, ,205,34
 ,t,188,50
t,h,130,72
h,i,236,91
i,s,177,69
s, ,239,53
 ,m,328,97
m,o,14,77
o,u,391,175
u,s,743,103
s,e,263,88
e, ,300,92
 ,l,188,53
l,i,201,50
i,k,135,52
k,e,235,60
e,d,169,58
d, ,229,79
 ,e,95,139
e,a,200,130
a,c,180,96
c,h,301,54
h, ,3070,73
 ,o,291,76
o,t,217,113
t,h,286,94
h,e,142,173
e,r,248,124
r, ,440,117
 ,v,153,50
v,e,232,75
e,r,185,60
r,y,225,53
y, ,328,53
 ,m,283,55
m,u,148,46
u,c,161,85
c,h,819,65
h,n,233,117
n, ,325,97
t,h,145,66
h,e,166,66
e,y,246,59
y, ,418,112
 ,l,268,101
l,i,364,55
i,k,414,53
k,e,255,75
e,d,181,79
d, ,642,78
 ,e,125,167
e,a,235,173
a,c,154,83
c,h,237,59
h, ,263,81
 ,o,208,76
o,t,207,44
t,h,184,68
h,e,130,181
e,r,471,119
r, ,270,112
 ,s,224,104
s,o,182,86
o, ,206,84
 ,m,298,100
m,u,212,67
u,c,258,108
c,h,337,64
h, ,425,103
 ,t,171,66
t,h,138,50
h,a,144,134
a,t,204,134
t, ,302,93
 ,t,132,61
t,h,168,60
h,e,185,71
e,y,239,52
y, ,322,74
 ,l,266,40
l,i,289,47
i,v,197,55
v,e,235,66
e,d,139,49
d, ,178,69
 ,t,148,51
t,o,300,55
o,g,137,49
g,e,267,73
e,t,152,54
t,h,127,52
h,e,193,69
e,r,314,50
