h,e,84,126
e,y,76,94
y, ,263,111
 ,l,1028,80
l,i,201,84
i,k,76,71
k,e,196,82
e,d,88,110
d, ,200,111
 ,e,176,91
e,a,160,91
a,c,212,87
c,h,132,79
h, ,183,103
 ,o,153,124
o,t,116,87
t,h,148,83
h,e,200,79
e,r,120,71
r, ,208,119
 ,s,108,91
s,o,116,111
o, ,216,111
 ,m,320,79
m,c,361,50
u,c,76,114
c,h,84,107
h, ,680,131
 ,t,225,71
t,h,99,70
h,a,104,95
a,t,64,90
t, ,180,127
 ,t,192,59
t,h,84,59
h,e,76,71
e,y,76,67
y, ,152,58
 ,l,180,99
l,i,199,59
i,v,129,72
v,e,228,94
e,d,104,99
d, ,252,99
 ,t,160,107
t,o,411,123
o,g,105,84
g,e,112,99
e,t,196,63
t,h,35,50
h,e,205,88
e,r,26,87
 ,w,342,107
w,e,165,113
e, ,280,128
 ,c,176,128
c,a,200,107
a,n,147,135
n, ,184,132
 ,n,347,105
n,t,414,74
o,t,60,80
t, ,249,125
 ,h,224,103
h,z,188,119
z,l,196,75
l,p,124,84
p, ,376,140
e,l,185,80
l,p,80,64
p, ,964,124
 ,f,896,60
f,a,491,184
a,l,169,97
l,l,184,88
l,i,144,59
i,n,96,99
n,g,72,83
g, ,176,132
 ,i,176,76
i,n,100,120
n, ,176,100
 ,l,164,80
l,o,196,84
o,v,140,76
v,z,48,60
z, ,564,108
e, ,196,119
 ,w,136,103
w,i,216,100
i,t,56,96
t,h,92,103
h, ,208,100
 ,c,67,71
c,u,197,85
u,t,89,88
t,e,75,106
e, ,500,127
 ,a,164,112
a,n,104,67
n,d,92,115
d, ,720,104
 ,f,144,84
f,u,232,88
u,n,120,44
n,n,304,84
n, ,355,139
y, ,168,91
 ,b,108,92
b,a,112,100
a,b,204,83
b,i,199,112
i,e,201,60
e,s,47,116
s, ,1081,121
n, ,985,160
h,e,156,136
e,i,148,100
i,r,88,111
r, ,708,135
 ,b,156,111
b,e,192,83
e,a,108,103
a,u,184,76
u,t,316,76
t,i,164,135
i,f,164,100
f,u,244,67
u,l,148,107
l, ,471,124
 ,a,149,125
a,n,132,96
n,d,88,100
d, ,412,112
 ,j,204,127
j,o,208,108
o,y,255,107
y,f,177,97
f,u,312,108
u,l,132,92
l, ,616,135
 ,l,200,123
l,a,156,115
a,u,196,92
u,g,212,79
g,h,176,56
h,t,144,76
t,e,332,108
e, ,372,132
r, ,260,135
 ,m,92,60
m,a,144,127
a,k,115,88
k,e,253,101
e,s,80,100
s, ,212,132
 ,y,88,80
y,s,69,131
s, ,559,142
u,s,95,150
s, ,153,132
 ,h,119,91
h,a,128,100
a,p,160,80
p,p,184,60
p,y,1324,88
