o,n,142,98
n,c,84,110
c,e,119,100
e, ,173,165
 ,t,133,71
t,h,140,103
h,e,65,118
e,r,169,191
r,e,163,132
e, ,187,89
 ,w,141,162
w,a,226,106
a,s,131,77
s, ,115,88
 ,a,177,108
a, ,518,99
 ,c,198,144
c,a,203,81
a,t,198,84
t, ,138,90
 ,a,149,97
a,n,115,86
n,d,173,93
d, ,183,120
 ,a,240,88
a, ,383,100
 ,m,133,162
m,o,263,226
o,s,312,79
s,e,257,104
e, ,1367,83
 ,u,397,67
u,s,132,54
s,u,273,53
u,a,266,104
a,l,212,114
l,l,348,74
l,y,409,46
y, ,438,150
 ,c,121,144
c,a,182,106
a,t,137,47
t,s,175,93
s, ,157,105
 ,e,86,126
e,a,236,115
a,t,334,106
t, ,321,100
 ,m,737,117
m,i,226,94
i,c,136,128
c,e,157,107
e, ,146,122
 ,a,146,98
a,n,118,110
n,d,146,90
d, ,278,120
 ,m,258,119
m,i,137,54
i,c,154,114
c,e,181,116
e, ,696,139
 ,r,353,74
r,u,394,102
u,n,260,105
n, ,156,108
 ,a,173,101
a,w,161,153
w,a,165,126
a,y,282,114
y, ,608,137
 ,f,79,122
f,r,168,110
r,o,150,127
o,m,316,145
m, ,241,124
 ,c,132,179
c,a,142,120
a,t,154,130
t,s,892,97
s,n,110,89
n, ,547,94
 ,b,354,102
b,u,201,124
u,t,193,75
t, ,337,127
 ,t,140,59
t,h,121,141
h,i,192,84
i,s,678,113
s, ,276,115
 ,c,93,104
c,a,278,111
a,t,191,49
t, ,186,149
 ,a,180,87
a,n,88,99
n,d,140,94
d, ,147,107
 ,t,142,46
t,h,215,140
h,i,170,100
i,s,227,70
s, ,774,166
 ,m,215,84
m,o,127,191
o,u,154,136
u,s,279,90
s,e,390,77
e, ,665,129
 ,l,153,75
l,i,184,63
i,k,158,63
k,e,128,178
e,d,160,118
d, ,366,130
 ,e,109,135
e,a,173,119
a,c,165,115
c,h,190,104
h, ,617,102
 ,o,199,107
o,t,140,67
t,h,149,72
h,e,51,104
e,r,181,146
r, ,1019,128
n,t,46,97
t, ,264,76
 ,h,171,79
h,e,454,99
e,u,832,148
 ,t,548,111
t,h,203,87
h,e,110,94
e,y,210,113
y, ,366,130
 ,l,146,117
l,i,217,112
i,k,103,86
k,e,156,215
e,d,476,137
d, ,2242,154
 ,e,167,183
e,a,124,174
a,c,165,91
c,h,335,99
h, ,293,129
 ,o,150,74
o,t,155,92
t,h,103,91
h,e,67,128
e,r,198,112
r, ,658,128
 ,v,233,139
v,e,42,95
e,r,213,171
r,y,151,86
y, ,479,136
 ,m,451,50
m,u,146,82
u,c,172,73
c,h,132,42
h, ,362,103
 ,t,112,88
t,h,164,79
h,a,174,219
a,t,101,153
t, ,274,159
 ,t,127,77
t,h,175,90
h,e,384,91
e,u,802,102
y, ,416,121
 ,l,172,110
l,i,328,106
i,v,139,85
v,e,143,153
e,d,192,121
d, ,158,95
 ,t,142,54
t,o,276,105
o,g,301,78
g,e,188,106
e,t,139,98
t,h,58,77
h,e,103,147
