n,c,130,105
c,e,398,101
e, ,1067,104
 ,t,189,81
t,h,106,69
h,e,172,122
e,r,160,122
r,e,176,159
e, ,1348,107
 ,w,249,95
w,a,242,180
a,s,968,182
s, ,668,116
 ,a,173,105
a, ,273,85
 ,c,300,107
c,a,253,174
a,t,448,122
t, ,832,119
 ,a,125,99
a,n,199,112
n,d,349,89
d, ,1419,100
 ,a,162,116
a, ,465,96
 ,m,231,65
m,o,244,79
o,u,173,75
u,s,206,102
s,e,455,128
e, ,762,83
n, ,645,116
s,u,155,80
u,a,212,104
a,l,157,48
l,l,288,79
l,y,658,89
y, ,841,91
 ,c,163,99
c,a,593,111
a,t,869,68
t,s,192,116
s, ,763,111
 ,e,386,128
e,a,203,148
a,t,524,117
t, ,613,101
 ,m,481,85
m,i,777,149
i,c,238,99
c,e,218,132
e, ,871,110
 ,a,216,111
a,n,219,89
n,d,625,122
d, ,936,95
 ,m,277,67
m,i,342,74
i,c,754,120
c,e,385,112
e, ,845,79
 ,r,385,90
r,u,239,99
u,n,203,74
n, ,283,90
 ,a,335,117
a,w,324,162
w,a,228,121
a,y,1117,123
y, ,527,107
 ,f,478,111
f,r,216,79
r,o,229,95
o,m,519,91
m, ,642,95
 ,c,177,89
c,a,230,95
a,t,1693,92
t,s,470,132
s, ,469,79
u,t,268,91
t, ,3224,102
 ,t,229,75
t,h,818,112
h,i,280,85
i,s,670,120
s, ,453,91
 ,c,139,75
c,a,421,107
a,t,606,85
t, ,386,78
 ,a,210,104
a,n,277,58
n,d,306,95
d, ,812,69
 ,t,226,80
t,h,239,84
h,i,155,62
i,s,226,105
s, ,1166,75
 ,m,263,74
m,o,260,81
o,u,176,79
u,s,162,95
s,e,516,132
e, ,1847,79
 ,l,203,74
l,i,174,73
i,k,197,80
k,e,189,93
e,d,500,132
d, ,834,95
 ,e,279,100
e,a,386,126
a,c,235,106
c,h,280,89
h, ,1326,77
 ,o,678,79
o,t,202,84
t,h,269,90
h,e,189,117
e,r,2030,127
r, ,1241,69
 ,v,202,84
v,e,244,111
e,r,192,107
r,y,271,94
y, ,535,98
 ,m,370,100
m,u,272,79
u,c,128,68
c,h,589,65
h, ,611,89
n, ,645,102
h,e,233,117
e,y,376,121
y, ,1261,139
 ,l,212,80
l,i,175,77
i,k,133,80
k,e,192,97
e,d,170,106
d, ,805,93
 ,e,250,89
e,a,354,127
a,c,195,112
c,h,342,105
h, ,711,90
 ,o,505,83
o,t,199,100
t,h,132,90
h,e,221,116
e,r,355,100
r,s,1229,109
 ,s,192,94
s,o,284,72
o, ,322,73
 ,m,328,67
m,u,237,75
u,c,132,110
c,h,639,90
h, ,627,89
 ,t,215,89
t,h,143,104
h,a,191,135
a,t,330,84
t, ,1035,117
 ,t,188,57
t,h,281,101
h,e,303,114
e,y,268,84
y, ,321,94
 ,l,239,80
l,i,282,73
i,v,127,77
v,e,190,90
e,d,158,106
d, ,2429,91
 ,t,659,79
t,o,897,74
o,g,360,83
g,e,206,85
e,t,213,69
t,h,101,85
h,e,188,101
e,r,58064,106
r,n,8432,73
