o,n,686,79
n,c,117,128
c,e,194,138
e, ,357,124
 ,r,710,128
t,h,261,128
h,e,216,157
e,r,207,200
r,e,641,154
e, ,2160,159
 ,w,131,142
w,a,353,173
a,s,341,157
s, ,215,138
 ,a,177,124
a, ,211,116
 ,c,186,112
c,a,308,114
a,t,304,123
t, ,162,95
 ,a,178,111
a,n,187,115
n,d,221,106
d, ,178,82
 ,a,144,110
a, ,229,72
 ,m,279,102
m,o,513,93
o,u,227,78
u,s,207,79
s,e,1469,114
 ,u,776,129
u,s,336,119
s,u,754,134
u,a,329,132
a,l,271,61
l,l,450,70
l,y,513,113
 ,c,244,95
c,a,375,106
a,r,725,168
t,s,1131,93
s, ,286,110
 ,e,211,72
e,a,325,106
a,t,272,112
t, ,187,138
 ,m,235,90
m,i,354,122
i,x,364,141
c,e,1145,81
 ,a,157,113
a,n,239,97
n,d,137,117
d, ,321,141
 ,m,390,111
m,i,276,153
i,c,244,102
c,e,552,110
e, ,202,115
 ,r,201,152
r,u,283,116
u,n,187,112
n, ,245,87
 ,a,353,96
a,w,194,114
w,a,267,88
a,y,297,118
y, ,383,128
 ,f,314,125
f,r,175,139
r,o,223,90
o,m,666,72
m, ,317,111
 ,c,208,115
c,a,298,132
a,a,381,82
t,s,1367,115
 ,b,449,122
b,u,704,114
u,t,218,164
t, ,211,116
 ,t,229,173
t,h,298,130
h,i,158,99
i,s,152,112
s, ,344,133
 ,c,205,102
c,a,411,80
a,t,293,167
t, ,254,124
 ,a,227,113
a,n,241,114
n,d,154,122
d, ,429,135
 ,t,180,125
t,h,373,149
h,i,183,137
i,s,549,144
s, ,300,146
 ,m,284,125
m,o,413,97
o,u,222,127
u,s,225,101
s,e,105,127
e, ,197,136
 ,l,256,128
l,i,261,127
i,k,350,139
k,e,276,93
e,d,177,133
d, ,181,109
 ,e,156,148
e,a,378,127
a,c,259,153
c,h,534,162
h, ,427,159
 ,o,361,127
o,t,191,128
t,h,185,147
h,e,230,119
e,r,330,161
r, ,1063,163
 ,v,303,125
v,e,191,80
e,r,206,106
r,u,375,151
y, ,322,88
 ,m,399,120
m,u,429,152
u,c,180,120
c,h,828,105
 ,r,320,135
t,h,177,100
h,e,239,128
e,y,591,101
y, ,1181,111
 ,l,324,111
l,i,258,134
i,k,228,97
k,e,278,127
e,d,417,114
d, ,350,106
 ,e,227,121
e,a,404,114
a,c,161,124
c,h,259,132
h, ,311,124
 ,o,1078,140
o,t,157,150
t,h,183,113
h,e,211,97
e,r,589,179
r, ,435,139
 ,s,233,124
s,o,243,154
o, ,222,109
 ,m,648,133
m,u,369,123
u,c,427,120
c,h,393,129
h, ,596,133
 ,t,233,169
t,h,160,99
h,a,293,130
a,t,236,166
t, ,589,135
 ,t,239,172
t,h,247,131
h,e,328,115
e,a,329,121
y, ,219,79
 ,l,280,137
l,i,357,99
i,v,387,146
v,e,339,139
e,r,271,124
r,d,258,161
d, ,521,201
d, ,559,191
 ,t,206,158
t,o,862,150
o,g,560,121
g,e,364,105
e,t,290,170
t,h,183,117
h,e,255,125
e,r,421,106
