o,n,1271,102
n,c,184,137
c,e,730,152
e, ,352,110
 ,t,167,128
t,h,207,93
h,e,279,142
e,r,274,123
r,e,256,132
e, ,375,122
 ,w,283,152
w,a,765,181
a,s,328,170
s, ,424,106
 ,a,419,186
a, ,469,93
 ,c,202,114
c,a,172,169
a,t,380,106
t, ,506,121
 ,a,347,202
a,n,239,103
n,d,225,150
d, ,173,103
 ,a,294,175
a, ,499,89
 ,m,280,102
m,o,290,86
o,u,223,97
u,s,291,126
s,e,230,149
e, ,723,85
 ,n,193,97
n, ,374,152
 ,u,254,102
u,s,226,137
s,u,157,82
u,a,339,175
a,l,131,78
l,l,424,89
l,y,2084,83
 ,c,310,129
c,a,245,180
a,t,160,93
t,s,500,165
s, ,485,117
 ,e,469,119
e,a,375,155
a,t,192,82
t, ,436,152
 ,m,306,83
m,i,211,90
i,c,252,129
c,e,2853,134
e, ,278,69
 ,a,332,187
a,n,163,103
n,d,555,136
d, ,682,99
 ,m,312,75
m,i,231,82
i,c,226,126
c,e,176,159
e, ,197,112
 ,r,470,160
r,u,292,92
u,n,323,138
n, ,861,156
 ,a,360,131
a,w,298,143
w,a,256,163
a,y,1579,82
y, ,376,101
 ,f,205,109
f,r,240,168
r,o,220,70
o,m,147,109
m, ,345,165
 ,c,283,121
c,a,212,182
a,t,1405,86
t,s,2192,158
s,n,201,162
n, ,424,182
 ,v,703,171
b,u,208,109
u,t,215,152
t, ,266,104
 ,t,152,148
t,h,395,82
h,i,155,82
i,s,1230,169
s, ,218,86
 ,c,292,145
c,a,211,189
a,t,361,92
t, ,783,102
 ,a,236,182
a,n,226,105
n,d,265,149
d, ,395,102
 ,t,160,153
t,h,394,86
h,i,187,86
i,s,161,143
s, ,429,68
 ,m,296,89
m,o,271,73
o,u,199,100
u,s,279,140
s,e,689,165
e, ,461,89
 ,l,275,99
l,i,191,87
i,k,174,108
k,e,291,131
e,d,189,145
d, ,176,98
 ,e,348,120
e,a,411,133
a,c,198,155
c,h,137,87
h, ,449,158
 ,o,278,82
o,t,165,123
t,h,246,84
h,e,259,127
e,r,1197,166
r, ,444,102
 ,v,308,120
v,e,253,125
e,r,231,149
r,y,162,89
y, ,514,170
 ,m,371,125
m,u,148,92
u,c,186,148
c,h,213,83
h, ,1009,155
 ,n,184,126
n, ,348,152
 ,t,183,136
t,h,220,101
h,e,146,134
e,y,245,96
y, ,517,163
 ,l,282,93
l,i,186,81
i,k,196,97
k,e,3871,143
e,d,1893,122
d, ,466,145
 ,e,348,143
e,a,390,131
a,c,211,152
c,h,140,92
h, ,406,173
 ,o,222,90
o,t,188,143
t,h,268,91
h,e,245,126
e,r,2212,132
r, ,505,132
 ,s,283,161
s,o,158,91
o, ,308,164
 ,m,381,106
m,u,157,106
u,c,185,153
c,h,212,91
h, ,867,142
 ,t,217,123
t,h,249,100
h,a,271,159
a,t,345,88
t, ,340,93
 ,t,231,82
t,h,156,109
h,e,158,151
e,y,471,79
y, ,1077,117
 ,l,237,84
l,i,361,84
i,v,135,101
v,e,595,130
e,d,2123,155
d, ,456,89
 ,t,606,151
t,o,382,80
o,g,145,142
g,h,239,96
h,e,1438,169
e,t,461,122
t,g,195,159
g,e,825,156
t,h,197,120
h,e,227,118
