n,d,204
d, ,1062
 ,c,167
c,h,309
h,i,358
i,c,233
c,k,195
k,e,258
e,n,222
n, ,737
 ,b,229
b,e,1747
e,c,1437
i, ,224
 ,w,195
w,o,265
o,u,277
u,l,933
l,d,999
d, ,183
 ,h,139
h,a,238
a,v,192
v,e,120
e, ,865
 ,e,266
e,a,381
a,t,226
t,e,193
e,n,204
n, ,695
 ,e,241
e,a,361
a,r,241
r,l,206
l,i,259
i,e,289
e,r,221
r, ,571
 ,b,291
b,u,437
u,t,219
t, ,670
 ,m,1114
m,y,284
y, ,408
 ,g,209
g,i,245
i,r,470
r,l,2058
l,f,214
f,r,208
r,i,225
i,e,231
e,n,366
n,d,183
d, ,1519
 ,w,242
w,a,263
a,s,141
s, ,333
 ,t,251
t,o,145
o,o,608
o, ,560
 ,t,218
t,i,281
i,r,219
r,e,286
e,d,188
d, ,367
 ,t,151
t,o,326
o, ,251
 ,c,267
c,o,143
o,o,234
o,k,544
k, ,334
 ,f,184
f,o,206
o,r,187
r, ,363
 ,u,241
u,s,190
s, ,622
 ,b,279
b,e,264
e,s,562
c,a,382
a,u,184
u,s,200
s,e,221
e, ,660
 ,s,183
s,h,157
h,e,234
e, ,366
 ,h,192
h,a,302
a,d,147
d, ,193
 ,a,149
a, ,468
 ,l,168
l,o,320
o,n,377
n,g,187
g, ,307
 ,d,265
d,a,290
a,z,742
y, ,312
 ,a,196
a,t,239
t, ,824
 ,w,197
w,o,366
o,r,303
r,k,1406
k, ,535
 ,a,135
a,n,204
n,d,127
d, ,576
i, ,234
 ,u,180
u,n,274
n,d,182
d,e,200
e,r,316
r,s,172
s,t,243
t,a,239
a,n,1369
n,d,933
d, ,775
 ,t,211
t,h,236
h,a,167
a,t,287
t, ,1433
b,u,233
u,t,140
t, ,1197
 ,i,762
i,f,275
f, ,293
 ,t,167
t,h,222
h,i,323
i,s,172
s, ,339
 ,h,228
h,a,315
a,p,132
p,p,201
p,e,249
e,n,292
n,s,276
s, ,943
 ,a,333
a,g,222
g,a,288
a,i,415
i,n,372
n, ,1630
 ,a,126
a,n,235
n,d,495
d, ,403
i, ,214
 ,u,148
u,n,314
n,d,180
d,e,184
e,r,210
r,s,132
s,t,157
t,a,182
a,n,633
n,d,1453
d, ,309
 ,t,165
t,h,153
h,a,106
a,t,3099
t, ,241
 ,a,215
a,g,278
g,a,160
a,i,216
i,n,202
n, ,2693
l,l,597
l, ,706
 ,p,601
p,r,182
r,o,305
o,b,379
b,a,144
a,b,1016
b,l,380
l,z,782
y, ,847
 ,g,435
g,o,315
o, ,955
 ,e,294
e,a,138
a,t,295
t, ,1708
 ,s,117
s,o,171
o,m,229
m,e,299
e,w,529
w,h,153
h,e,217
e,r,172
r,e,1589
e,e,187
e,l,195
l,s,207
s,e,1431
 ,e,106
e,l,153
l,s,190
s,e,852
 ,b,232
b,e,296
e,f,188
f,o,246
o,r,190
r,e,120
e, ,336
 ,g,187
g,e,223
e,t,125
t,t,357
t,i,204
i,n,282
n,g,193
g, ,223
 ,h,334
h,o,212
o,m,260
m,e,156
e, ,1256
 ,o,295
o,r,151
r, ,5651
 ,d,292
d,a,146
a,t,189
t,e,157
e, ,1038
 ,s,160
s,o,427
o,m,133
m,e,883
e,o,255
o,n,212
n,e,239
e, ,975
e,l,158
l,s,161
s,e,1084
 ,e,135
e,l,178
l,s,205
