o,n,407
n,c,341
n,c,215
c,e,815
e, ,469
 ,t,165
t,h,133
h,e,178
e,r,93
r,e,377
e, ,256
 ,w,527
w,a,268
a,s,785
s, ,202
 ,a,102
a, ,383
 ,c,221
c,a,130
a,t,419
t, ,743
 ,a,110
a,n,235
n,d,137
d, ,267
 ,a,120
a, ,332
 ,m,356
m,o,772
o,u,65
u,s,210
s,e,472
s,a,590
a,u,1282
u,l,1274
a,l,122
l,l,274
l,y,1010
 ,c,110
c,a,115
a,t,119
t,s,257
s, ,465
 ,e,621
e,a,127
a,t,1048
t, ,1060
 ,m,280
m,i,247
i,c,161
c,e,700
 ,a,119
a,n,125
n,d,306
d, ,590
 ,m,220
m,i,117
i,c,138
c,e,209
e, ,867
 ,r,234
r,u,196
u,n,199
n, ,1279
 ,a,734
a,w,186
w,a,96
a,y,139
y, ,310
 ,f,147
f,r,204
r,o,184
o,m,247
m, ,754
 ,c,82
c,a,139
a,t,96
t,s,565
u,t,275
t, ,534
 ,t,221
t,h,241
h,i,169
i,s,198
s, ,485
 ,c,233
c,a,143
a,t,211
t, ,691
 ,a,139
a,n,933
n,d,4102
d, ,512
 ,t,183
t,h,276
h,i,108
i,s,119
s, ,635
 ,m,208
m,o,190
o,u,87
u,s,228
s,e,368
e, ,966
 ,l,210
l,i,175
i,k,123
k,e,245
e,d,229
d, ,328
 ,e,223
e,a,506
a,d,826
c,h,191
h, ,946
 ,o,320
o,t,161
t,h,92
h,e,173
e,r,149
r, ,480
 ,v,74
v,e,153
e,r,255
r,y,126
y, ,893
 ,m,297
m,u,105
u,c,104
c,h,683
h,e,150
e,t,642
y, ,804
 ,l,199
l,i,320
i,k,135
k,e,141
e,d,481
d, ,424
 ,e,1074
e,a,384
a,c,127
c,h,153
h, ,818
 ,o,177
o,k,197
k,h,167
h,e,185
e,r,910
t,h,102
h,e,159
e,r,906
r, ,320
 ,s,106
s,o,235
o, ,555
 ,m,230
m,u,110
u,c,97
c,h,152
h, ,345
 ,s,117
s,o,1190
o, ,585
 ,t,157
t,h,120
h,a,143
a,t,128
t, ,539
 ,t,177
t,h,261
h,e,829
e,y,119
y, ,368
 ,l,203
l,i,749
i,v,106
v,e,239
e,d,1043
d, ,446
 ,t,260
t,o,1082
o,g,184
g,e,101
e,t,162
t,h,76
h,e,175
e,r,1030
 ,b,1287
e,a,225
a,u,215
u,t,1461
t,i,2301
i,f,263
f,u,217
u,l,413
l, ,238
 ,n,211
n,a,502
a,t,199
t,u,119
u,r,163
r,e,166
e, ,545
 ,a,646
a,n,657
n,d,249
d, ,395
 ,c,291
c,a,299
a,l,258
l,m,564
m, ,291
 ,m,350
m,u,645
u,s,217
s,i,111
i,c,383
c, ,321
 ,a,1399
a,r,74
r,e,116
e, ,201
 ,a,140
a,l,206
l,w,219
w,a,104
a,y,110
y,s,138
s, ,415
 ,r,215
r,e,209
e,l,140
l,a,763
a,x,1666
x,i,382
i,n,239
n,g,387
h,e,152
e, ,1077
 ,s,513
s,o,170
o,f,381
f,t,1054
t, ,810
 ,s,282
s,o,294
o,u,1993
u,n,205
n,d,260
d,s,269
s, ,335
 ,a,237
a,r,87
r,e,125
e, ,643
 ,s,145
s,o,811
o, ,589
 ,p,297
p,l,272
l,e,250
e,a,284
a,s,245
s,a,366
a,n,1221
t, ,1594
 ,t,342
t,o,147
o, ,98
 ,l,168
l,i,101
i,s,158
s,t,112
t,e,121
e,n,234
n, ,569
 ,t,473
t,o,746
a,t,234
t,c,83
c,h,206
h,i,213
i,n,694
n,g,206
g, ,287
 ,t,183
t,h,137
h,e,125
e, ,731
 ,s,551
s,u,1165
u,p,120
p,e,191
e,r,163
r,b,274
b, ,481
 ,n,104
n,a,144
a,t,274
t,u,172
u,r,174
r,e,156
e, ,1158
 ,c,299
c,a,324
a,l,530
l,m,105
m,s,191
s, ,417
 ,o,221
o,u,161
u,r,140
r, ,643
 ,b,221
b,o,1733
o,d,106
d,y,161
y, ,226
 ,a,103
a,n,238
n,s,117
s, ,1016
d, ,174
 ,s,87
s,o,186
o,u,197
u,l,138
l,s,1773
 ,w,278
