h,e,191,55
e,l,153,86
l,l,194,99
l,o,423,95
i, ,176,101
 ,a,88,96
a,m,197,114
m, ,251,114
 ,g,149,83
g,l,192,119
l,a,199,82
a,d,112,90
d, ,262,103
i, ,206,62
 ,a,103,94
a,m,210,111
m, ,317,123
 ,t,252,86
t,a,116,106
a,k,259,46
k,i,209,102
i,n,124,128
n,g,96,75
g, ,284,135
 ,a,167,98
a, ,300,107
 ,s,103,66
s,u,184,106
u,r,397,102
r,v,312,66
v,e,142,120
e,y,180,47
 ,t,59,90
t,h,131,103
h,i,138,124
i,s,137,99
s, ,208,106
 ,w,197,107
w,i,261,98
i,l,158,83
l,l,129,111
l, ,130,94
 ,h,126,97
h,e,110,89
e,l,244,123
l,p,215,122
p, ,517,99
 ,y,84,103
y,o,94,139
o,u,127,136
u, ,404,102
 ,b,76,126
b,u,132,126
u,i,195,86
i,l,153,147
l,d,121,90
d, ,280,127
 ,y,76,97
y,o,88,127
o,u,248,119
u,r,112,95
r, ,314,99
 ,o,275,107
o,w,224,170
w,n,136,119
n, ,159,100
 ,a,265,99
a,p,187,94
p,p,746,111
t,h,124,140
h,i,132,115
i,s,96,83
s, ,185,139
 ,i,242,104
i,s,143,119
s, ,168,122
 ,a,134,108
a, ,248,139
 ,g,474,114
g,r,147,76
r,e,147,115
e,a,244,110
a,t,100,83
t, ,133,110
 ,e,210,173
e,x,267,113
x,p,131,133
p,e,213,73
e,r,55,47
r,i,264,114
i,c,978,115
e,c,5,100
c,n,551,90
n,e,604,141
e,c,485,103
c,e,309,117
i, ,516,106
 ,h,84,99
h,o,159,52
o,p,120,103
p,e,140,87
e, ,211,115
 ,e,301,91
e,v,586,23
t,h,185,90
h,a,209,130
a,t,156,110
t, ,234,99
 ,y,218,118
y,o,164,168
o,u,124,119
u, ,145,132
 ,a,212,95
a,r,167,80
r,e,104,102
e, ,141,123
 ,g,186,86
g,e,175,95
e,t,152,67
t,t,88,74
t,i,201,66
i,n,113,127
n,g,101,99
g, ,89,117
 ,t,146,124
t,h,84,87
h,e,116,127
e, ,311,111
 ,i,212,102
i,n,280,114
n,f,102,98
f,o,409,128
o,r,196,107
r,m,149,153
m,a,221,86
a,t,47,103
t,i,85,115
i,o,218,95
o,n,125,135
n, ,1158,115
 ,y,156,98
y,o,97,138
o,u,207,82
u, ,223,111
 ,n,110,91
n,e,168,58
e,e,179,71
e,d,1352,134
d,e,219,95
e,d,201,64
i, ,235,107
 ,a,103,80
a,m,262,152
m, ,230,171
 ,s,202,94
s,u,136,108
u,r,177,144
r,e,146,100
e, ,606,126
 ,y,108,91
y,o,151,175
o,u,205,96
u,w,148,98
w, ,252,83
 ,w,278,82
w,i,225,99
i,l,187,95
l,l,116,106
l, ,1155,90
 ,d,92,98
d,o,72,99
o, ,345,152
 ,g,166,83
g,r,181,115
r,e,177,123
e,a,243,71
a,t,25,73
t,h,169,119
h,a,120,96
a,n,545,145
n,k,178,103
k, ,244,88
 ,y,323,106
y,o,140,198
o,u,1737,94
u,v,900,83
 ,t,116,121
t,h,63,88
h,i,193,147
i,s,111,76
s, ,136,95
 ,i,150,124
i,s,159,91
s, ,430,119
 ,a,116,122
a, ,472,114
 ,r,235,107
r,a,82,78
a,n,207,108
n,s,104,87
s,o,206,27
d,o,255,90
o,m,248,176
m, ,1608,100
 ,p,160,152
p,a,175,72
a,r,283,99
r,a,384,131
a,g,201,91
g,r,202,91
r,a,147,102
a,p,265,93
p,h,1021,119
h,e,808,111
 ,y,170,93
y,o,186,162
o,u,130,111
u, ,1142,148
 ,c,193,79
c,r,207,115
r,e,145,99
e,a,312,87
a,t,160,101
t,o,242,81
o,n,248,81
n,g,97,103
g, ,235,116
 ,n,474,70
i,n,134,130
n,g,58,92
g, ,329,130
 ,a,140,123
a, ,142,103
 ,n,107,138
n,e,121,115
e,w,91,116
w, ,505,115
 ,t,115,125
t,e,219,76
e,c,272,119
c,h,665,165
h,n,169,127
n,o,216,121
o,l,170,87
l,o,263,115
o,g,177,100
g,y,130,98
y, ,211,146
 ,i,163,112
i,s,74,96
s, ,329,122
 ,g,416,34
g,r,203,117
r,e,212,115
e,a,751,105
