v, ,968,158
h,o,136,138
o,w,111,118
w, ,621,167
 ,d,100,123
d,o,90,147
o, ,162,110
 ,y,107,258
y,o,109,204
o,u,188,155
u, ,339,156
 ,c,319,141
c,a,139,101
a,l,76,143
l,i,736,149
l,a,116,114
a,i,162,123
i,m,109,136
m, ,264,179
 ,t,68,122
t,h,67,125
h,i,460,120
i,s,95,115
s, ,688,182
 ,w,90,118
w,h,56,111
h,e,609,137
e,n,143,141
n, ,492,140
 ,y,104,277
y,o,108,295
o,u,347,150
u, ,253,197
 ,c,324,144
c,a,416,145
a,n,125,98
n,n,65,152
n,o,441,149
o,t,107,147
t, ,456,146
 ,e,124,114
e,v,102,132
v,e,99,142
e,n,822,114
n, ,746,181
 ,g,195,144
g,a,581,142
u,a,264,122
a,r,212,112
r,t,127,124
t,e,143,95
e,e,107,134
e,n,745,146
a,n,94,117
n,t,161,144
t,e,147,83
e,e,46,101
e, ,597,152
 ,i,127,129
i,t,116,137
t, ,363,132
t,h,83,163
h,i,1943,135
s,h,84,139
h,i,308,125
h,i,71,103
i,s,133,109
s, ,567,144
 ,w,120,116
w,e,193,107
e,b,439,143
b,s,119,122
s,i,185,108
i,t,71,104
t,e,158,95
e, ,460,133
 ,i,91,112
i,s,128,120
s, ,2825,167
 ,n,80,153
n,o,145,148
o,t,169,157
t, ,420,142
 ,e,107,109
e,v,103,133
v,e,107,163
e,n,511,112
n, ,292,179
 ,s,161,101
s,s,667,151
s,l,753,96
l, ,171,133
 ,e,87,100
e,s,707,114
s,e,116,108
e,c,108,102
c,u,503,96
u,r,101,104
r,e,1689,108
 ,p,95,128
p,l,90,121
l,e,434,112
p,l,79,121
l,e,225,134
e,a,240,138
a,s,130,114
s,e,148,110
e, ,353,143
 ,t,305,68
d,o,136,128
o, ,599,127
 ,n,99,146
n,o,166,138
o,t,80,110
t, ,144,117
 ,t,695,118
t,u,96,95
u,s,128,125
s,e,121,102
e, ,526,118
u,s,123,139
s,e,104,111
e, ,312,155
 ,f,799,143
f,l,555,99
a,l,165,118
l,s,114,118
s,e,122,104
e, ,447,147
 ,c,185,132
c,l,539,109
l,a,118,117
a,i,100,162
i,n,398,103
m,s,1070,115
 ,e,363,122
 ,a,362,139
a,s,94,115
s, ,340,169
 ,e,618,120
e,v,97,93
v,e,124,104
e,r,125,94
r,y,117,115
y, ,417,148
 ,t,52,136
t,h,71,131
h,i,135,185
i,n,206,125
n,g,101,130
g, ,573,140
t,h,57,107
h,i,129,171
i,n,63,114
n,g,194,149
g, ,1152,139
 ,a,291,147
a, ,221,64
i, ,162,144
 ,s,68,126
s,e,88,153
e,n,148,133
n,d,106,130
d, ,1044,159
 ,i,72,140
i,n,208,124
n, ,138,164
 ,t,718,119
t,h,73,136
h,i,176,147
i,s,168,141
s, ,1080,151
 ,s,86,117
s,u,401,154
u,r,395,158
r,v,74,113
v,e,134,164
e,y,3874,131
y, ,304,221
 ,c,120,177
c,a,824,130
a,n,229,81
n, ,134,162
 ,b,120,137
b,e,175,133
e, ,10838,176
 ,i,70,121
i,n,670,86
n,t,104,125
t,e,186,92
e,r,383,154
r,c,113,141
c,e,486,137
e,p,235,118
p,t,115,104
t,i,79,144
i,n,121,131
n,g,137,126
g, ,847,136
 ,a,95,159
a,n,100,176
n,d,131,150
d, ,2164,163
 ,c,79,139
c,o,97,174
o,n,431,153
n,s,118,137
s,i,176,124
i,d,87,111
d,e,232,115
e,r,148,150
r, ,1178,154
 ,s,96,126
s,e,520,152
e,c,122,130
c,u,221,92
u,r,98,123
r,i,66,148
i,n,166,148
n,g,141,144
g, ,3694,119
 ,s,124,135
s,e,4150,146
e,c,102,146
c,u,209,94
u,r,83,117
r,i,141,98
i,t,95,121
t,y,110,102
y, ,1960,154
 ,f,81,127
f,i,178,143
i,r,76,160
r,s,94,174
s,t,467,141
