h,e,298,85
e,l,148,57
l,l,218,80
l,o,1175,57
i, ,912,116
 ,a,183,151
a,m,239,129
m, ,306,98
 ,n,333,92
n,o,150,78
o,w,205,116
w, ,241,96
 ,i,236,95
i,n,194,82
n, ,174,75
 ,f,209,64
f,r,166,133
r,a,220,145
a,n,157,93
n,c,162,155
c,e,197,98
 ,p,129,82
p,a,291,107
a,r,102,52
r,i,217,54
i,s,1063,75
s,n,268,105
n, ,327,114
i, ,174,105
 ,d,186,94
d,o,249,122
o,n,161,126
n,t,237,75
t, ,237,80
 ,k,188,171
k,n,308,79
n,w,87,97
w,o,353,85
o,w,170,96
w, ,372,103
 ,w,169,123
w,h,149,82
h,e,259,74
e,t,181,72
t,h,131,68
h,e,208,84
e,r,227,72
r, ,204,61
 ,i,178,60
i, ,145,84
 ,a,187,106
a,m,243,90
m, ,470,139
 ,c,137,101
c,o,276,89
o,m,648,104
m,i,274,80
i,n,98,69
n,g,294,68
g, ,471,94
 ,t,149,58
t,h,389,66
o, ,453,130
 ,t,365,73
t,u,261,65
u,n,140,103
n,i,276,100
i,i,491,77
s,i,161,103
i,a,263,111
a, ,704,130
 ,n,129,58
n,e,128,145
e,x,291,130
x,t,324,65
t, ,286,90
 ,w,281,84
w,e,319,49
e,e,177,82
e,k,374,67
k, ,385,98
 ,o,159,94
o,r,216,88
r, ,371,102
 ,n,251,90
n,o,219,162
o,t,415,76
