i, ,202,80
 ,h,124,46
h,a,122,76
a,v,181,84
v,e,158,71
e, ,146,85
 ,s,193,70
s,t,87,58
t,a,144,56
a,r,155,55
r,t,122,67
t,e,173,76
e,d,138,81
d, ,333,74
 ,l,267,38
l,y,121,54
y, ,444,77
m,y,124,70
y, ,632,114
 ,d,151,66
d,a,194,89
a,y,117,61
y, ,417,89
 ,w,174,65
w,h,90,63
h,e,116,60
e,n,202,65
n, ,270,73
 ,i,194,60
i, ,268,69
 ,h,120,50
h,e,155,73
e,a,169,79
a,r,189,64
r,d,180,53
d, ,483,67
 ,t,173,81
t,h,111,53
h,e,119,69
e, ,123,82
 ,r,187,74
r,i,212,44
i,n,400,47
n,g,334,76
d,o,143,51
o,o,163,78
o,r,171,91
r, ,398,67
 ,r,191,69
r,i,157,33
i,n,253,60
n,g,210,47
g, ,467,69
 ,b,124,55
b,e,157,61
e,l,142,56
l,l,114,49
l,s,154,65
s, ,2772,54
 ,s,203,57
s,o,123,59
o, ,147,77
 ,i,212,49
i, ,187,55
 ,h,157,50
h,a,204,62
a,d,140,69
d, ,187,81
 ,t,129,56
t,o,145,59
o, ,318,90
 ,w,172,95
w,a,288,101
a,k,136,86
k,e,127,77
e, ,449,79
 ,u,217,49
u,p,130,96
p, ,386,102
 ,t,263,48
t,o,134,49
o, ,257,77
 ,o,166,53
o,p,176,73
p,e,199,77
e,n,154,48
n, ,168,67
 ,t,145,64
t,h,111,43
h,e,123,82
e, ,127,60
 ,d,219,81
d,o,11,37
o,i,126,15
i,o,602,65
o,r,167,75
r, ,663,51
 ,t,146,49
t,h,62,73
h,a,172,79
a,t,124,48
t, ,127,111
 ,t,175,56
t,h,94,58
h,a,143,61
a,t,124,32
t, ,207,73
 ,i,125,37
i,s,182,98
s, ,211,69
 ,h,242,35
h,o,212,46
o,w,211,65
w, ,232,60
 ,m,342,53
m,y,176,54
y, ,450,85
 ,d,176,94
d,a,219,108
a,y,150,58
y, ,288,105
 ,s,260,62
s,t,103,58
t,a,124,75
a,r,164,65
r,t,289,76
t,e,185,64
e,d,183,76
 ,a,112,64
a,n,1016,34
m, ,897,79
 ,n,191,59
n,o,207,57
o,w,174,51
w, ,497,79
 ,d,90,56
d,o,170,79
o,i,166,66
i,n,214,67
n,g,172,83
g, ,141,80
 ,a,155,88
a, ,146,82
 ,s,213,94
s,u,3320,57
u,r,360,44
r,v,144,74
v,e,185,70
e,y,169,67
y, ,818,101
 ,t,212,53
t,o,149,57
o, ,177,79
 ,j,577,37
h,e,341,73
e,l,180,54
l,p,156,56
p, ,391,82
 ,m,376,52
m,y,146,59
y, ,307,92
 ,f,175,83
f,r,165,56
r,i,504,57
i,e,236,50
e,n,229,37
n,d,188,87
d, ,879,56
 ,w,228,49
w,h,638,67
i,t,194,74
t,h,139,65
h, ,1913,77
 ,h,129,57
h,e,189,94
e,r,189,89
r, ,1510,74
 ,t,157,89
t,h,126,60
h,e,238,67
e,s,1008,71
s,i,87,53
i,s,122,85
s,i,140,36
i, ,559,88
s, ,351,72
m,a,512,74
a,s,180,68
s,t,88,53
t,e,165,74
e,r,159,82
r, ,475,68
 ,t,160,72
t,h,131,51
h,e,250,77
e,s,184,77
s,i,120,82
i,s,226,54
s, ,627,71
