i,t,232,167
t, ,637,101
 ,m,144,79
m,a,246,108
a,s,140,107
s, ,618,119
 ,n,227,63
n,i,352,96
i,c,195,95
c,e,168,99
e, ,252,100
 ,a,179,102
a,n,419,62
n,d,135,78
d, ,418,69
 ,b,168,69
b,e,526,52
e,u,521,85
a,u,217,107
u,t,213,114
t,i,805,90
i,f,184,67
f,u,386,73
u,l,133,126
l, ,490,124
 ,t,260,103
t,h,204,117
h,a,221,101
a,n,624,85
n,k,198,167
k, ,428,117
 ,y,289,52
y,o,240,78
o,u,110,139
u, ,285,124
 ,f,147,61
f,o,290,75
o,r,144,73
r, ,928,98
 ,a,425,88
a,s,153,73
s,k,178,79
k,i,219,64
i,n,354,84
n,g,182,78
g, ,3973,86
