i, ,526,54
 ,l,305,106
l,i,634,37
i,v,193,38
v,e,250,89
e, ,296,54
 ,i,266,67
i,n,262,60
n, ,226,62
 ,n,163,59
n,a,348,94
a,p,215,119
p,o,245,100
o,l,1087,73
l,y,927,65
y, ,158,80
 ,a,199,111
a,n,170,103
n,d,799,90
d, ,370,113
i, ,260,99
 ,v,125,60
v,i,245,92
i,s,136,101
s,i,376,91
i,t,141,63
t,e,242,64
e,d,147,68
d, ,271,69
t,u,229,51
u,n,79,72
n,i,167,89
i,s,133,75
s,i,207,63
i,a,338,91
a, ,845,89
 ,b,161,105
b, ,330,112
 ,t,373,51
t,i,293,56
i,m,180,61
m,e,254,77
e,s,319,65
s, ,193,55
 ,f,150,55
f,o,153,66
o,r,470,78
n, ,471,86
t,h,138,54
h,e,216,68
e, ,244,54
 ,f,191,48
f,i,185,46
i,s,200,88
s,r,213,56
r,t,571,56
r,s,145,105
s,t,254,48
t, ,164,90
 ,t,153,77
t,i,259,45
i,m,167,57
m,e,220,75
e, ,358,84
 ,w,340,134
w,a,281,98
a,s,219,100
s, ,840,76
 ,t,189,64
t,o,191,55
o, ,140,77
 ,s,395,59
s,e,195,88
e,e,184,70
e, ,268,56
 ,a,210,71
a, ,310,59
 ,f,173,58
f,r,129,58
r,i,183,66
i,e,151,85
e,n,126,74
n,d,157,68
d, ,148,56
 ,a,193,94
a,n,130,76
n,d,201,125
d, ,223,65
 ,t,151,87
t,h,134,65
h,e,188,51
e, ,250,62
 ,s,186,49
s,e,309,77
e,c,179,118
c,o,204,146
o,n,252,123
n,d,199,75
d, ,408,61
 ,t,291,85
t,i,302,37
i,m,141,58
m,e,207,86
e, ,194,65
 ,w,150,143
w,a,255,107
a,s,164,67
s, ,223,63
 ,t,282,78
t,o,708,51
o, ,3295,98
 ,a,267,80
a,t,140,50
t,t,174,90
t,e,193,110
e,n,153,105
n,d,176,75
d, ,322,75
 ,t,161,75
t,h,134,64
h,e,761,69
e, ,685,72
 ,w,251,88
w,e,289,80
e,d,116,47
d,d,134,91
d,i,160,120
i,n,182,128
n,g,118,57
g, ,842,91
 ,c,155,110
c,e,266,98
e,r,90,125
r,e,155,100
e,m,934,89
m,o,267,85
o,n,241,61
n,y,309,59
y, ,590,74
 ,o,165,83
o,f,159,75
f, ,532,110
