i, ,149,176
 ,h,128,154
h,a,164,191
a,d,215,186
d, ,188,138
 ,a,190,149
a, ,221,117
 ,n,209,85
n,i,138,165
i,c,165,170
c,e,123,165
e, ,289,159
 ,d,224,218
d,a,319,175
a,y,190,149
y, ,310,128
 ,i,164,169
i, ,139,123
 ,d,143,138
d,i,170,165
i,d,240,128
d,n,555,181
t, ,316,149
 ,g,144,138
g,o,159,165
o, ,336,144
 ,t,128,122
t,o,170,154
o, ,1264,122
 ,u,340,122
u,n,752,100
c,l,112,154
l,a,209,159
a,s,159,91
s,s,184,127
s, ,495,170
 ,a,165,149
a,n,144,154
n,d,122,138
d, ,281,111
 ,t,368,144
s,t,128,122
t,a,232,154
a,y,106,138
y,e,154,160
e,d,213,218
d, ,171,133
 ,a,820,165
a,t,192,111
t, ,423,133
 ,h,290,112
h,o,267,149
o,m,138,144
m,e,139,150
e, ,253,143
 ,s,182,149
s,o,198,165
o, ,793,143
 ,t,152,122
t,h,215,101
h,i,123,133
i,s,132,127
s, ,183,128
 ,i,107,117
i,s,261,138
s, ,527,181
 ,a,221,170
a, ,426,127
 ,g,269,170
g,r,116,138
r,e,107,155
e,a,85,180
a,t,222,170
t, ,198,133
 ,d,186,191
d,a,143,154
a,y,204,138
y, ,143,138
 ,f,215,133
f,o,165,149
o,r,128,144
r, ,205,154
 ,m,155,181
m,e,359,138
e, ,1409,138
 ,a,160,165
a,n,132,150
n,d,171,165
d, ,243,138
 ,n,283,85
n,o,165,176
o,w,144,111
w, ,197,117
 ,i,641,143
i,m,450,170
m, ,463,149
 ,t,384,148
t,r,347,154
r,y,248,128
y,i,261,112
i,n,203,117
n,g,143,132
g, ,224,138
 ,t,128,139
t,o,181,188
o, ,138,143
 ,s,340,144
s,t,208,122
t,u,241,138
u,d,294,160
d,y,190,160
y, ,192,138
 ,s,165,133
s,o,251,138
o,m,128,133
m,e,176,143
e, ,2999,170
 ,p,261,170
p,r,149,143
r,o,325,159
o,g,242,133
g,r,117,128
r,a,235,175
a,m,162,100
m,m,201,111
m,i,259,128
i,n,222,149
n,g,183,133
g, ,253,154
 ,w,190,138
w,h,247,127
h,i,226,116
i,l,249,138
l,e,286,191
e, ,1444,170
 ,g,313,106
g,o,164,180
o,t,161,128
t, ,402,133
 ,u,1135,165
i,n,331,117
n,t,154,138
t,e,212,170
e,r,172,96
r,r,260,123
r,a,326,181
a,p,695,154
p,t,196,69
t,e,168,127
e,d,186,181
d, ,285,133
 ,b,266,122
b,y,148,165
y, ,349,176
 ,t,127,133
t,h,225,128
h,i,107,149
i,s,331,154
s, ,2550,207
 ,f,249,165
f,o,586,160
s,u,237,186
u,r,732,170
r,v,316,138
v,y,1291,159
y, ,4351,84
 ,o,404,85
o,l,454,80
l,o,188,132
o,l,443,128
 ,k,90,-1,5806E+12
o,e,11,170
e,z,37,122
z,f,212,377
f,z,59,287
k,d,127,-1,5806E+12
d,f,59,-1,5806E+12
p,k,11,229
k,l,48,85
l,z,132,42
z,z,6,315
e,k,144,90
f,k,149,159
k,d,5,207
d,p,27,80
p,s,101,186
s,f,69,212
f,p,106,149
p,s,80,218
s,d,80,159
d,l,5,85
l,f,170,181
f,z,6,-1,5806E+12
z,s,32,-1,5806E+12
s,p,5,138
p,m,74,101
m,d,6,96
d,k,16,186
k,f,159,186
f,z,5,90
s,d,38,139
d,k,4,121
k,f,91,165
s,d,5,137
d,k,42,111
k,f,138,176
f,s,64,277
s,k,70,91
k,f,5,345
d,s,165,276
s,f,5,266
f,d,245,160
d,e,11,255
e,z,175,213
z,f,22,133
f,r,101,116
r,e,42,90
e,s,16,197
s,d,27,170
