 ,l,152,104
l,i,172,80
i,k,112,84
k,e,536,96
e, ,543,140
 ,d,277,152
d,r,76,92
r,u,196,72
u,m,147,95
m,s,76,84
s, ,205,144
 ,a,140,100
a,n,140,104
n,d,106,104
d, ,146,114
 ,a,100,88
a,n,477,95
n,i,347,48
i,m,132,104
m,a,120,96
a,l,120,72
l,s,80,85
s, ,3068,88
 ,n,371,156
n, ,1014,157
n, ,5877,152
 ,m,347,135
m,y,236,112
y, ,448,104
 ,d,272,148
d,a,244,104
a,y,108,72
y, ,236,112
 ,h,125,76
h,a,167,91
a,s,132,128
s, ,180,84
 ,v,159,84
v,e,185,89
e,e,36,48
e,n,108,96
n, ,720,80
b,e,159,76
e,e,321,101
e,n,92,80
n, ,300,128
 ,v,104,92
v,e,196,96
e,r,56,88
r,y,84,100
y, ,172,100
 ,b,183,76
b,o,145,118
o,r,112,97
r,i,168,60
i,n,44,68
n,g,129,91
g, ,1427,134
 ,s,97,81
s,p,160,84
p,e,100,92
e,n,172,91
n,t,124,100
t, ,220,88
 ,t,92,88
t,h,115,59
h,e,101,97
e, ,328,72
 ,w,104,72
w,h,240,87
h,o,188,68
o,l,408,84
l,e,148,104
e, ,120,136
 ,d,268,128
d,a,100,88
a,y,72,80
y, ,228,99
 ,i,208,88
i,n,80,115
n, ,212,112
 ,b,120,80
b,e,216,104
e,d,39,71
d, ,1269,85
 ,a,152,112
a,n,89,88
n,d,99,67
d, ,224,76
 ,t,183,60
t,h,49,45
h,e,123,71
e,n,98,97
n, ,731,115
 ,w,228,80
w,a,148,88
a,l,156,52
l,k,93,92
k,e,194,75
e,d,49,77
d, ,240,120
 ,m,364,91
m,y,148,88
y, ,575,112
 ,d,205,129
d,o,208,72
o,g,94,92
g, ,618,106
 ,m,294,98
m,y,105,104
y, ,431,146
 ,h,348,108
y, ,695,132
 ,s,513,100
d,a,560,184
a,y,184,128
y, ,480,179
 ,w,248,132
w,a,208,104
a,s,116,120
s, ,884,112
 ,v,116,64
v,e,216,76
e,r,88,111
r,y,117,116
y, ,239,106
 ,b,256,88
b,o,256,184
o,r,168,148
r,i,507,107
i,n,193,88
n,f,112,107
f, ,876,155
g, ,288,183
 ,p,131,91
p,s,169,44
s,p,101,56
p,e,96,100
e,n,301,103
n,t,115,102
t, ,172,143
 ,t,115,95
t,h,193,80
h,e,56,99
e, ,332,107
 ,w,99,106
w,h,249,85
h,o,200,55
o,l,95,75
l,e,105,84
e, ,379,127
 ,d,385,104
d,a,184,99
a, ,428,139
y, ,176,123
 ,i,184,103
i,n,104,115
n, ,136,83
 ,b,123,95
b,e,208,64
e,d,61,84
d, ,1800,119
 ,d,388,111
d,r,212,106
r,e,264,87
e,a,192,119
a,m,271,91
m,t,121,56
t, ,152,131
 ,a,112,87
a,b,191,75
b,o,169,64
o,u,107,86
u,t,80,112
t, ,233,112
 ,m,215,111
m,y,125,125
y, ,148,131
 ,e,252,80
e,x,60,103
x, ,504,159
 ,a,140,99
a,n,135,107
n,d,105,123
d, ,399,119
 ,t,209,76
t,h,68,59
h,e,136,115
e,n,92,92
n, ,2701,103
 ,w,128,144
w,o,196,75
o,k,63,75
k,e,141,96
e, ,168,143
 ,u,192,87
u,p,92,87
p, ,812,123
 ,w,231,107
w,a,105,100
a,t,1136,87
t,c,211,79
c,h,133,84
h,e,192,59
e,d,75,71
d, ,197,112
 ,s,80,75
s,o,196,79
o,m,228,99
m, ,315,107
e, ,279,123
 ,f,180,108
f,u,217,64
u,u,676,75
n,n,552,143
n,n,204,87
n,y,124,75
y, ,136,79
 ,v,339,99
y, ,160,95
 ,v,224,83
v,i,144,119
i,d,143,111
d,e,100,91
e,o,149,88
o,s,96,107
s, ,256,115
 ,a,104,83
a,n,160,103
n,d,96,118
d, ,432,119
 ,w,224,79
w,e,132,91
e,n,320,91
n,t,104,99
t, ,252,127
 ,o,168,87
o,u,412,127
u,t,115,95
t, ,1313,144
 ,t,172,119
t,o,104,99
o, ,248,115
 ,w,220,88
w,a,112,75
a,l,156,51
l,k,84,71
k, ,192,111
 ,m,288,91
m,y,100,95
y, ,480,139
 ,d,139,115
d,o,201,156
o,g,92,131
g, ,724,155
