h,i,206,74
i, ,455,86
 , ,836,122
h,e,297,107
e,l,170,92
l,l,151,86
l,o,589,86
i, ,257,113
 ,h,65,124
h,a,410,183
a, ,519,135
d, ,249,103
 ,a,210,146
a,n,220,115
n, ,221,89
 ,a,238,207
a,m,191,140
m,a,672,191
a,z,131,95
z,i,234,131
i,n,180,155
n,g,261,102
g, ,701,72
 ,d,476,138
d,a,163,162
a,y,525,82
i, ,2106,160
 ,f,141,128
f,i,267,119
i,n,209,109
n,i,194,109
i,s,224,138
s,h,151,129
h,e,271,132
e,d,170,112
d, ,336,133
 ,m,229,164
m,y,141,66
y, ,261,95
 ,i,243,98
i,n,416,111
n,t,263,127
t,e,207,169
e,r,297,122
r,n,332,103
n,s,296,131
s,h,245,93
h,i,227,102
i,p,361,163
p, ,115,95
 ,r,220,124
r,e,156,118
e,p,120,148
p,o,154,152
o,r,859,123
r,t,594,149
i, ,121,102
 ,a,347,203
a,t,140,85
t,e,204,105
e, ,160,99
 ,a,119,112
a, ,390,79
 ,p,248,132
p,i,363,125
i,z,144,129
z,z,1004,144
z,a,178,129
a, ,589,113
 ,w,201,80
w,i,231,122
i,t,143,102
t,h,262,147
h, ,211,104
 ,a,465,76
a, ,213,128
 ,l,191,94
l,o,184,148
o,t,127,122
t, ,269,114
 ,o,201,162
o,f,144,111
f, ,988,125
 ,c,178,92
c,h,142,112
h,e,209,144
e,e,305,119
e,s,215,115
s,e,151,145
e, ,1298,99
 ,a,249,182
a,n,187,123
n,d,179,92
d, ,873,107
 ,n,290,161
n,o,438,119
o,o,552,122
w, ,1045,127
i, ,273,120
 ,a,695,142
a,m,287,118
m, ,231,160
 ,p,252,158
p,o,171,82
o,o,455,113
o,p,392,195
p,i,229,92
i,n,195,104
n,g,1063,82
 ,h,168,83
h,a,156,116
a,t,215,95
t,e,75,59
e, ,251,117
 ,c,225,126
c,o,735,118
o,n,481,116
n,s,241,99
s,e,256,115
e,r,186,88
r,v,132,116
v,a,337,130
a,t,150,122
t,i,293,106
i,v,267,102
v,e,273,164
e,s,51660,132
s, ,608,107
t,h,189,117
h,e,118,109
e,y,270,99
y, ,664,86
 ,a,297,144
a,r,251,121
r,e,122,129
e, ,444,115
 ,s,172,84
s,o,272,88
o, ,15807,207
i, ,251,114
 ,l,691,69
l,o,179,116
o,v,252,105
v,e,161,159
e, ,733,153
 ,f,234,108
f,r,192,130
r,o,686,101
o,z,212,73
z,e,197,102
e,n,227,108
n, ,247,118
 ,y,94,114
y,a,295,195
a,g,297,100
g,o,192,198
o,u,205,126
u,r,212,149
r,t,729,89
