m,y,91,101
y, ,241,138
 ,s,445,139
d,a,133,144
a,y,177,128
y, ,262,149
 ,w,216,107
w,a,185,122
a,s,160,187
s, ,217,107
 ,s,107,171
s,o,117,143
o, ,654,117
 ,n,714,139
n,o,468,90
o,m,144,197
m,a,154,149
a,l,353,139
 ,j,225,117
j,u,493,90
r,m,144,134
m,a,123,108
a,l,507,149
 ,s,402,111
j,u,446,79
u,s,203,96
s,t,140,76
t, ,278,102
 ,w,96,118
w,o,169,101
o,r,96,80
r,k,225,90
k, ,290,69
 ,a,85,133
a,n,193,81
n,d,112,117
d, ,184,96
 ,j,1045,48
b,a,233,123
a,c,128,154
c,k,230,95
k, ,180,138
 ,t,122,85
t,o,107,117
o, ,628,101
 ,h,775,74
h,o,218,107
o,m,194,112
m,e,151,90
e, ,367,80
 ,f,117,122
f,o,166,101
o,r,152,80
r, ,771,102
 ,d,143,160
d,i,196,86
i,n,156,84
n,n,91,128
n,e,91,133
e,r,173,69
r, ,183,64
 ,a,137,90
a,n,180,75
n,d,107,112
d, ,170,111
 ,s,134,155
s,e,101,128
e,l,578,122
c,h,185,64
h,i,194,85
i,l,160,86
l,l,302,139
h,a,90,96
a,h,32,128
h,a,520,117
 ,t,79,95
t,o,155,150
o, ,221,112
 ,d,249,149
d,a,128,155
a,y,269,113
y, ,190,117
 ,w,198,101
w,a,210,122
a,s,134,176
s, ,228,79
 ,a,102,107
a, ,735,139
 ,u,297,69
f,u,227,80
u,n,163,85
n,n,996,139
n,y,206,91
y, ,645,139
t,h,80,75
h,e,89,138
e,r,350,134
r,e,181,132
e, ,182,91
 ,w,223,106
w,a,183,105
a,s,253,177
s,a,149,143
a, ,377,107
 ,a,178,127
a,f,112,116
f,u,202,69
u,n,185,86
n,n,211,44
 ,f,458,112
f,u,200,68
u,n,152,84
n,n,289,118
n,y,107,150
y, ,546,138
 ,v,145,156
v,i,213,96
i,d,211,85
d,e,161,70
e,o,607,64
o, ,68,73
 ,a,182,172
a,b,200,85
b,o,32,108
o,u,140,144
u,t,143,133
t, ,418,128
 ,a,128,133
a, ,969,127
 ,d,172,80
d,i,2205,95
i,s,225,85
s,c,155,138
c,u,259,143
u,s,184,90
s,s,194,102
s,i,22,196
i,o,106,196
o,n,63,132
n, ,204,154
 ,i,58,143
i,n,44,118
n, ,128,122
 ,t,127,89
t,h,127,90
h,e,130,106
e, ,188,80
 ,p,86,166
p,a,151,117
a,r,197,105
r,l,129,192
l,i,2180,149
i,m,129,139
m,e,101,116
e,n,158,122
n,t,130,76
t, ,6947,112
i, ,221,132
 ,t,138,113
t,h,254,68
d,o,80,165
o,n,112,139
n,t,169,81
t, ,597,107
 ,h,120,74
h,a,259,106
a,v,226,187
v,e,238,165
e, ,254,58
 ,a,95,159
a,n,296,134
n,y,5,79
y,u,219,53
u, ,381,133
 ,e,161,122
e,l,139,91
l,s,101,176
s,e,303,123
e, ,526,112
 ,e,732,86
t,o,107,133
o, ,53,117
 ,s,255,165
s,h,5,96
h,a,167,123
a,r,85,112
r,e,352,144
