t,o,330,75
o,d,110,73
d,a,144,112
a,y,252,77
y, ,147,74
 ,w,233,111
w,a,536,78
a,s,135,112
s, ,213,113
 ,r,95,74
r,e,263,77
e,a,187,114
a,l,134,75
l,l,231,117
l,y,5,73
y,u,249,31
u, ,475,38
 ,a,176,111
a, ,220,74
 ,h,124,111
h,a,143,113
a,r,177,36
r,d,228,74
d, ,649,79
 ,d,102,77
d,a,223,109
a,y,1835,77
i, ,318,74
 ,a,446,79
h,a,164,111
a,v,3223,77
v,e,223,148
e, ,243,74
 ,t,255,76
t,o,128,77
o,o,298,114
o, ,253,76
 ,m,418,38
m,u,361,39
u,c,142,111
c,h,254,73
h, ,575,78
 ,r,136,75
r,e,215,76
e,s,191,113
s,p,182,79
p,o,234,76
o,n,139,74
n,s,140,111
s,i,296,37
i,b,184,74
b,i,205,77
i,l,184,73
l,i,186,41
i,e,290,114
e,s,496,111
s, ,772,39
 ,a,161,76
a,n,781,76
n,d,124,78
d, ,379,77
i, ,444,79
 ,f,424,76
f,e,189,112
e,e,174,115
e,l,194,74
l, ,551,117
 ,t,431,99
t,i,775,73
i,r,235,110
r,e,379,115
e,d,369,151
