i, ,188,74
 ,d,197,112
d,o,360,110
o,n,237,84
n,t,347,94
t, ,435,95
 ,k,187,150
k,n,196,160
n,o,231,94
o,w,193,104
w, ,207,85
 ,w,237,87
w,h,156,68
h,a,172,183
a,t,148,106
t, ,155,106
 ,t,180,62
t,o,251,80
o, ,305,130
 ,d,413,62
s,a,271,158
a,y,235,72
y, ,546,126
 ,i,433,101
i,n,275,79
n, ,450,95
 ,f,83,117
f,a,443,130
a,c,327,100
c,n,228,96
n, ,191,113
i, ,248,151
 ,d,441,72
h,a,146,110
a,v,184,56
v,e,171,55
e, ,309,100
 ,n,143,192
n,o,819,121
o, ,949,65
 ,t,137,73
t,h,120,161
h,i,267,91
i,n,154,78
n,g,197,49
g, ,167,90
 ,t,182,56
t,o,180,76
o, ,344,88
 ,s,97,125
s,a,260,157
i, ,635,114
 ,d,300,77
d,i,159,81
i,d,133,96
d, ,400,121
 ,n,306,114
n,o,198,103
o,t,151,102
t, ,283,114
 ,u,267,99
u,n,205,114
n,d,84,129
d,e,220,211
e,r,264,109
r,s,347,140
s,t,177,155
t,a,249,151
a,n,172,99
n,d,204,91
d, ,262,128
 ,t,224,144
t,h,241,146
h,e,219,88
e, ,364,123
 ,u,508,99
u,t,398,84
t,i,336,73
i,l,175,79
l,i,237,103
i,y,530,72
t,y,336,141
y, ,638,127
 ,o,182,112
o,f,159,84
f, ,185,112
 ,t,243,90
t,h,160,170
h,i,367,94
i,s,626,102
s, ,988,185
 ,w,169,94
w,o,188,113
o,r,173,81
r,k,569,107
k,n,245,116
n, ,764,90
 ,c,194,96
c,o,166,158
o,u,364,118
u,l,187,119
l,d,148,64
d, ,363,91
 ,y,285,48
y,o,86,120
o,u,473,121
u, ,680,120
 ,p,250,149
p,l,184,115
l,e,69,128
e,a,251,133
a,s,305,124
s,e,230,142
e, ,1431,143
 ,e,248,225
e,x,212,159
x,p,241,117
p,l,132,85
l,a,122,133
a,i,307,101
i,n,200,141
n, ,389,163
 ,f,204,77
f,o,169,118
o,r,183,80
r, ,210,88
 ,m,152,131
m,e,444,98
e,n,349,91
n, ,247,116
 ,i,227,85
i, ,463,120
 ,w,132,160
w,a,464,125
a,t,146,121
t,c,132,125
c,h,130,87
h,e,229,104
e,d,162,91
d, ,197,126
 ,a,163,130
a, ,415,131
 ,v,248,134
v,i,256,130
i,d,83,140
d,e,208,140
e,o,197,90
o, ,172,130
 ,a,307,103
a,n,404,118
n,d,631,158
d, ,599,153
 ,t,169,98
t,h,225,102
h,e,171,201
e,r,184,235
r,e,252,131
e, ,385,140
 ,i,195,103
i,s,256,107
s, ,334,126
 ,n,216,92
n,o,173,147
o,t,207,87
t,h,136,172
h,i,274,118
i,n,208,105
n,g,198,75
g, ,422,137
 ,r,87,120
r,e,242,131
e,l,174,125
l,a,263,122
a,t,575,126
t,e,312,242
e,d,463,279
d, ,312,174
 ,t,262,129
t,o,208,124
o, ,256,155
 ,i,210,97
i,t,627,127
t,n,384,103
n, ,251,121
 ,i,209,104
i, ,223,158
 ,t,194,91
t,h,335,94
h,o,141,180
o,u,232,119
u,g,158,80
g,h,546,131
h,t,508,136
t, ,837,141
 ,i,496,113
i,t,429,98
t,i,554,77
 ,i,226,81
i,s,152,129
s, ,402,118
 ,g,181,83
g,o,121,159
o,i,330,88
i,n,152,79
n,g,184,73
g, ,259,135
 ,t,372,106
t,o,429,138
o, ,1402,134
 ,b,213,108
b,e,302,174
e, ,442,181
 ,r,66,128
r,e,201,119
e,l,171,150
l,a,328,203
a,t,328,134
t,e,140,210
e,d,273,165
d, ,196,110
 ,t,219,95
t,o,186,118
o, ,216,143
 ,t,213,98
t,h,248,132
h,e,212,90
e, ,298,138
 ,v,125,102
v,i,267,124
i,d,91,160
d,e,209,128
e,o,296,100
o, ,311,106
 ,o,150,82
o,r,193,117
r, ,291,111
 ,s,284,109
s,o,263,118
o,m,225,163
m,e,268,132
e,t,169,92
t,h,99,162
h,i,246,133
i,n,294,102
n,g,437,112
