i, ,289,136
 ,l,105,152
l,i,215,82
i,k,164,111
k,e,135,117
e, ,274,98
 ,a,127,112
a,l,252,79
l,b,100,92
b,e,25,97
e,r,200,122
r,t,125,118
t, ,478,107
 ,c,65,172
c,a,1304,117
a,m,89,125
m,u,151,101
u,s,1097,75
h,i,76,87
i, ,388,86
i, ,355,113
 ,l,229,106
l,o,714,92
i,k,154,81
k,e,70,87
e, ,345,101
 ,a,159,106
a,l,509,90
l,b,116,82
b,e,53,115
e,r,222,107
r,t,147,90
t, ,325,108
 ,c,135,191
c,a,190,98
a,m,254,71
m,u,129,91
u,s,605,97
s, ,393,96
 ,a,126,117
a,n,159,86
n,d,119,101
d, ,549,92
w,e,181,92
e,e,203,105
e,d,109,106
d, ,335,82
i, ,290,108
 ,l,50,121
l,i,234,96
i,k,131,87
k,e,104,86
e, ,488,98
 ,w,80,72
w,e,186,97
e,e,189,96
e,d,513,101
i,a,91,59
a,a,139,151
a,f,266,162
f,d,29,60
d,f,174,161
f,s,80,92
s,d,40,72
d,f,155,167
f,x,404,106
x, ,948,83
 ,a,125,107
a,n,105,76
n,d,843,102
d,k,334,92
k, ,729,97
