h,e,174,150
e,l,153,71
l,l,144,76
l,l,217,81
l,o,106,211
o, ,184,172
 ,t,180,116
t,h,150,137
h,e,107,175
e,r,467,148
r,e,113,141
e, ,344,127
 ,y,229,93
y,o,56,135
o,u,72,165
u, ,717,152
 ,b,100,141
b,e,88,128
e,a,199,136
a,u,224,95
u,t,125,105
t,i,184,157
i,f,117,170
f,u,164,90
u,l,147,173
l, ,718,155
 ,p,361,151
p,e,163,168
e,o,267,103
o,p,186,96
p,l,97,132
l,e,134,147
e, ,6529,122
n, ,504,138
t,o,112,118
o,d,96,141
d,a,127,151
a,y,157,190
y, ,377,130
 ,w,110,161
w,a,202,123
a,s,116,93
s, ,679,132
 ,a,166,129
a, ,1415,133
g,r,79,172
r,e,198,208
e,a,406,180
a,t,68,118
t, ,605,156
 ,t,123,113
t,h,63,98
h,a,113,137
a,n,270,152
n,k,117,162
k, ,669,99
 ,y,213,87
y,o,66,158
o,u,143,131
u,r,657,129
 ,f,99,107
f,o,104,114
o,r,97,116
r, ,438,137
 ,y,219,87
y,o,66,129
o,u,84,117
u,r,150,144
r, ,237,125
 ,a,242,153
a,t,226,111
t,t,66,103
t,e,156,145
e,n,193,147
n,t,162,135
t,i,97,288
i,o,69,200
o,n,117,177
n, ,918,142
