i, ,242,91
 ,h,144,59
h,a,216,80
a,d,163,80
d, ,171,98
 ,a,159,116
a, ,263,99
 ,g,487,75
g,o,171,66
o,o,162,64
o,d,276,42
d, ,786,109
 ,s,118,164
s,a,203,120
a,y,697,75
d,a,180,149
a,y,209,73
y, ,205,89
 ,t,149,117
t,h,152,79
h,a,361,94
a,n,160,107
n,k,351,125
k, ,439,84
 ,y,384,88
y,o,66,111
o,u,790,159
u, ,1113,128
 ,f,189,69
f,o,171,84
o,r,163,68
r, ,268,99
 ,a,267,85
a,s,171,83
s,k,218,71
k,i,202,46
i,n,147,88
i, ,1364,107
 ,d,150,121
d,o,213,92
o,n,181,65
n, ,133,74
 ,t,152,70
t, ,297,57
t, ,977,97
 ,k,146,85
k,n,179,109
n,o,126,84
o,w,134,115
w, ,182,87
 ,w,133,84
w,h,134,47
h,a,253,94
a,t,119,86
t, ,304,91
 ,t,272,88
t, ,718,89
 ,s,78,126
s,a,235,146
a,y,192,54
y, ,220,90
 ,i,193,79
i,n,153,60
n, ,169,74
 ,f,132,149
f,a,277,127
a,c,167,106
c,t,141,90
t, ,756,91
 ,i,189,87
i, ,587,87
a,s,141,133
s, ,371,94
 ,i,183,75
i, ,237,100
 ,s,68,130
s,a,168,125
a,i,140,76
i,d,104,94
d, ,692,77
 ,i,160,57
i, ,251,92
 ,h,139,61
h,a,211,93
a,d,123,93
d, ,276,81
 , ,57,49
 ,a,263,130
a, ,234,85
 ,g,154,70
g,o,219,92
o,o,395,51
o,f,489,94
d, ,516,80
 ,d,190,200
d,a,92,102
a,y,220,92
y, ,848,81
 ,a,197,79
a,n,97,53
n,d,135,75
d, ,446,116
 ,i,211,78
i, ,155,122
 ,a,297,76
a,m,212,149
m, ,217,86
 ,h,192,83
h,o,211,78
o,m,148,132
m,e,129,59
e, ,320,88
 ,n,186,68
n,o,274,23
o,w,207,120
w, ,622,67
 ,t,174,54
t,r,127,99
r,y,235,47
y,i,215,86
i,n,136,65
n,g,141,50
g, ,150,72
 ,t,172,81
t,o,87,30
o, ,372,66
 ,h,186,56
h,a,484,74
a,v,126,74
v,e,240,74
e, ,649,59
 ,s,133,96
s,o,159,70
o,m,175,27
m,e,954,76
e, ,314,71
 ,r,81,112
r,e,282,106
e,s,321,122
s,t,184,55
t, ,206,97
 ,w,115,104
w,i,183,91
i,t,69,96
t,h,199,67
h, ,170,102
 ,t,79,18
t,h,170,38
h,e,105,42
e, ,206,98
 ,f,149,174
f,a,172,146
a,m,203,94
m,i,281,46
i,l,136,68
l,y,361,80
y,b,544,23
