h,e,242,38
e,l,118,45
l,l,160,51
l,o,659,52
m,y,257,68
y, ,217,60
 ,n,145,77
n,a,185,84
a,m,125,107
m,e,198,85
e, ,184,59
 ,i,178,59
i,s,206,80
s, ,414,61
h,a,201,109
a,n,108,59
n,a,270,122
a, ,143,70
 ,a,183,89
a,n,147,77
n,d,205,79
d, ,279,84
i, ,198,93
 ,a,183,63
a,m,433,88
m, ,723,120
 ,b,178,82
b,b,416,59
b, ,416,90
 ,y,211,85
y,e,121,169
e,a,273,129
a,r,246,48
r,s,144,59
s, ,657,138
 ,o,220,90
o,l,194,45
l,d,324,105
d,n,245,111
n, ,306,113
i, ,341,90
 ,s,246,71
s,t,236,52
t,u,122,60
u,d,151,74
d,y,243,52
y, ,261,72
 ,i,243,110
i,n,180,68
n, ,412,100
i,s,374,72
s,b,471,90
b, ,156,97
 ,a,227,95
a,n,149,78
n,d,803,53
i, ,313,95
 ,h,133,56
h,a,159,92
a,d,130,106
d, ,119,79
 ,a,127,84
a, ,179,68
 ,b,107,53
b,a,194,86
a,d,294,86
d, ,170,92
 ,t,579,60
d,a,154,103
a,y,169,52
y, ,247,95
 ,t,100,79
t,o,192,79
o,d,112,175
d,a,149,123
a,y,181,53
y, ,312,104
 ,i,200,65
i, ,147,94
 ,d,97,70
d,o,210,105
o,n,103,52
n,t,135,82
t, ,237,61
 ,n,194,85
n,o,147,74
o,w,140,90
w, ,564,78
 ,w,128,121
w,h,156,71
h,a,80,51
a,t,177,50
t, ,129,91
 ,t,124,60
t,o,146,59
o, ,361,81
 ,s,111,145
s,a,140,151
a,y,149,59
y, ,178,118
 ,e,155,76
e,l,127,64
l,s,189,71
s,e,149,70
