i, ,376,120
 ,j,208,104
j,u,262,116
u,s,140,69
s,t,166,60
t, ,473,108
 ,h,131,61
h,a,230,222
a,d,172,165
d, ,251,103
 ,l,259,73
l,u,160,59
u,c,115,125
c,h,1768,62
n, ,873,158
 ,i,191,94
i, ,500,116
 ,n,393,81
n,e,205,107
e,e,222,112
e,d,130,107
d, ,190,125
 ,t,221,145
t,o,180,109
o, ,304,115
 ,h,181,107
h,a,147,91
a,v,295,113
v,e,309,126
e, ,1054,137
 ,s,227,117
s,o,215,104
o,m,172,129
m,e,219,113
e, ,493,127
 ,r,160,176
r,e,358,180
e,s,227,62
s,t,284,87
t, ,319,148
 ,b,165,101
b,e,240,79
e,d,728,73
f,o,203,107
o,r,212,187
r,e,425,110
e, ,850,121
 ,g,163,79
g,o,77,121
o,i,300,69
i,n,170,83
n,g,231,77
g, ,421,125
 ,b,158,88
b,a,209,170
a,c,189,142
c,k,212,88
k, ,273,113
 ,t,239,118
t,o,177,90
o, ,435,103
 ,m,364,108
m,y,344,62
y, ,567,95
 ,a,433,89
a,f,120,38
f,f,165,55
f,i,381,55
o,d,397,33
f,f,136,76
f,i,248,84
i,c,151,171
c,e,239,182
e, ,273,107
 ,a,242,193
a,n,200,122
n,d,139,119
d, ,321,132
 ,w,170,124
w,i,180,112
i,r,511,129
o,r,198,86
k,i,330,95
i, ,383,112
 ,l,340,120
l,o,412,55
o,v,174,97
v,e,308,110
e, ,204,144
 ,t,240,81
t,h,233,89
h,e,180,66
e, ,393,161
 ,m,355,123
m,u,147,79
u,s,212,76
s,i,212,89
i,c,995,72
c, ,1229,148
 ,n,483,150
n, ,421,142
 ,i,258,74
i, ,215,110
 ,a,513,109
a,m,269,137
m, ,591,145
 ,c,153,59
c,h,232,101
h,i,521,106
i,l,146,45
l,l,254,82
l,i,285,96
i,n,160,94
n,g,248,90
g, ,334,143
 ,a,283,184
a,f,211,81
f,t,232,121
t,h,283,103
h,e,216,205
e,r,239,108
r, ,912,126
 ,l,309,85
l,u,746,105
u,n,212,84
n,c,201,117
c,h,290,86
h, ,873,125
 ,h,174,98
h,e,98,167
e,a,411,166
a,r,201,82
r,i,235,110
i,n,167,132
n,g,233,92
g, ,191,136
 ,t,210,108
t,h,303,92
h,i,185,90
i,s,260,91
s, ,1819,123
 ,c,132,121
c,a,269,111
a,l,382,60
l,m,316,146
m,i,388,100
i,n,177,83
n,g,166,85
g, ,356,130
 ,s,91,68
s,o,168,219
o,u,466,103
u,n,230,64
n,d,339,84
d,s,556,89
s, ,174,146
 ,a,267,134
a,n,170,91
n,d,244,101
d, ,783,149
 ,d,261,95
d,r,117,101
r,i,319,169
i,n,401,96
n,k,256,89
k,i,301,109
i,n,565,124
n,g,263,90
g, ,201,137
 ,a,139,115
a, ,316,145
 ,c,273,108
c,u,481,73
u,p,244,126
p, ,478,152
 ,o,234,92
o,f,273,100
f, ,566,178
 ,t,411,88
t,e,144,179
e,a,891,136
